time,l_leg_ankle_pitch_joint,l_leg_ankle_roll_joint,r_leg_ankle_pitch_joint,r_leg_ankle_roll_joint
3.014000,-0.178595,-0.119971,-0.178595,-0.119971
3.016000,-0.179537,-0.119962,-0.179537,-0.119962
3.018000,-0.180478,-0.119952,-0.180478,-0.119952
3.020000,-0.181419,-0.119941,-0.181419,-0.119941
3.022000,-0.182359,-0.119928,-0.182359,-0.119928
3.024000,-0.183299,-0.119915,-0.183299,-0.119915
3.026000,-0.184239,-0.119900,-0.184239,-0.119900
3.028000,-0.185178,-0.119884,-0.185178,-0.119884
3.030000,-0.186116,-0.119867,-0.186116,-0.119867
3.032000,-0.187054,-0.119848,-0.187054,-0.119848
3.034000,-0.187992,-0.119829,-0.187992,-0.119829
3.036000,-0.188928,-0.119808,-0.188928,-0.119808
3.038000,-0.189865,-0.119786,-0.189865,-0.119786
3.040000,-0.190800,-0.119763,-0.190800,-0.119763
3.042000,-0.191735,-0.119739,-0.191735,-0.119739
3.044000,-0.192669,-0.119714,-0.192669,-0.119714
3.046000,-0.193602,-0.119687,-0.193602,-0.119687
3.048000,-0.194534,-0.119659,-0.194534,-0.119659
3.050000,-0.195465,-0.119630,-0.195465,-0.119630
3.052000,-0.196396,-0.119600,-0.196396,-0.119600
3.054000,-0.197325,-0.119569,-0.197325,-0.119569
3.056000,-0.198253,-0.119536,-0.198253,-0.119536
3.058000,-0.199181,-0.119502,-0.199181,-0.119502
3.060000,-0.200107,-0.119467,-0.200107,-0.119467
3.062000,-0.201032,-0.119431,-0.201032,-0.119431
3.064000,-0.201956,-0.119394,-0.201956,-0.119394
3.066000,-0.202879,-0.119356,-0.202879,-0.119356
3.068000,-0.203801,-0.119316,-0.203801,-0.119316
3.070000,-0.204721,-0.119275,-0.204721,-0.119275
3.072000,-0.205641,-0.119233,-0.205641,-0.119233
3.074000,-0.206558,-0.119190,-0.206558,-0.119190
3.076000,-0.207475,-0.119146,-0.207475,-0.119146
3.078000,-0.208390,-0.119100,-0.208390,-0.119100
3.080000,-0.209303,-0.119054,-0.209303,-0.119054
3.082000,-0.210216,-0.119006,-0.210216,-0.119006
3.084000,-0.211126,-0.118957,-0.211126,-0.118957
3.086000,-0.212035,-0.118907,-0.212035,-0.118907
3.088000,-0.212943,-0.118855,-0.212943,-0.118855
3.090000,-0.213849,-0.118803,-0.213849,-0.118803
3.092000,-0.214753,-0.118749,-0.214753,-0.118749
3.094000,-0.215655,-0.118694,-0.215655,-0.118694
3.096000,-0.216556,-0.118638,-0.216556,-0.118638
3.098000,-0.217455,-0.118581,-0.217455,-0.118581
3.100000,-0.218353,-0.118523,-0.218353,-0.118523
3.102000,-0.219248,-0.118463,-0.219248,-0.118463
3.104000,-0.220142,-0.118402,-0.220142,-0.118402
3.106000,-0.221033,-0.118340,-0.221033,-0.118340
3.108000,-0.221923,-0.118277,-0.221923,-0.118277
3.110000,-0.222811,-0.118213,-0.222811,-0.118213
3.112000,-0.223696,-0.118148,-0.223696,-0.118148
3.114000,-0.224580,-0.118081,-0.224580,-0.118081
3.116000,-0.225462,-0.118013,-0.225462,-0.118013
3.118000,-0.226341,-0.117945,-0.226341,-0.117945
3.120000,-0.227219,-0.117874,-0.227219,-0.117874
3.122000,-0.228094,-0.117803,-0.228094,-0.117803
3.124000,-0.228967,-0.117731,-0.228967,-0.117731
3.126000,-0.229838,-0.117657,-0.229838,-0.117657
3.128000,-0.230706,-0.117583,-0.230706,-0.117583
3.130000,-0.231572,-0.117507,-0.231572,-0.117507
3.132000,-0.232436,-0.117430,-0.232436,-0.117430
3.134000,-0.233297,-0.117352,-0.233297,-0.117352
3.136000,-0.234156,-0.117272,-0.234156,-0.117272
3.138000,-0.235013,-0.117192,-0.235013,-0.117192
3.140000,-0.235867,-0.117110,-0.235867,-0.117110
3.142000,-0.236718,-0.117027,-0.236718,-0.117027
3.144000,-0.237567,-0.116943,-0.237567,-0.116943
3.146000,-0.238414,-0.116858,-0.238414,-0.116858
3.148000,-0.239257,-0.116772,-0.239257,-0.116772
3.150000,-0.240099,-0.116684,-0.240099,-0.116684
3.152000,-0.240937,-0.116596,-0.240937,-0.116596
3.154000,-0.241773,-0.116506,-0.241773,-0.116506
3.156000,-0.242606,-0.116415,-0.242606,-0.116415
3.158000,-0.243436,-0.116323,-0.243436,-0.116323
3.160000,-0.244263,-0.116230,-0.244263,-0.116230
3.162000,-0.245088,-0.116136,-0.245088,-0.116136
3.164000,-0.245909,-0.116040,-0.245909,-0.116040
3.166000,-0.246728,-0.115944,-0.246728,-0.115944
3.168000,-0.247543,-0.115846,-0.247543,-0.115846
3.170000,-0.248356,-0.115747,-0.248356,-0.115747
3.172000,-0.249166,-0.115647,-0.249166,-0.115647
3.174000,-0.249973,-0.115546,-0.249973,-0.115546
3.176000,-0.250776,-0.115443,-0.250776,-0.115443
3.178000,-0.251577,-0.115340,-0.251577,-0.115340
3.180000,-0.252374,-0.115235,-0.252374,-0.115235
3.182000,-0.253168,-0.115129,-0.253168,-0.115129
3.184000,-0.253959,-0.115023,-0.253959,-0.115023
3.186000,-0.254747,-0.114915,-0.254747,-0.114915
3.188000,-0.255531,-0.114805,-0.255531,-0.114805
3.190000,-0.256313,-0.114695,-0.256313,-0.114695
3.192000,-0.257090,-0.114584,-0.257090,-0.114584
3.194000,-0.257865,-0.114471,-0.257865,-0.114471
3.196000,-0.258636,-0.114358,-0.258636,-0.114358
3.198000,-0.259404,-0.114243,-0.259404,-0.114243
3.200000,-0.260168,-0.114127,-0.260168,-0.114127
3.202000,-0.260929,-0.114010,-0.260929,-0.114010
3.204000,-0.261686,-0.113892,-0.261686,-0.113892
3.206000,-0.262439,-0.113772,-0.262439,-0.113772
3.208000,-0.263190,-0.113652,-0.263190,-0.113652
3.210000,-0.263936,-0.113530,-0.263936,-0.113530
3.212000,-0.264679,-0.113408,-0.264679,-0.113408
3.214000,-0.265418,-0.113284,-0.265418,-0.113284
3.216000,-0.266154,-0.113159,-0.266154,-0.113159
3.218000,-0.266886,-0.113033,-0.266886,-0.113033
3.220000,-0.267614,-0.112906,-0.267614,-0.112906
3.222000,-0.268338,-0.112777,-0.268338,-0.112777
3.224000,-0.269058,-0.112648,-0.269058,-0.112648
3.226000,-0.269775,-0.112518,-0.269775,-0.112518
3.228000,-0.270488,-0.112386,-0.270488,-0.112386
3.230000,-0.271197,-0.112253,-0.271197,-0.112253
3.232000,-0.271902,-0.112119,-0.271902,-0.112119
3.234000,-0.272603,-0.111985,-0.272603,-0.111985
3.236000,-0.273300,-0.111849,-0.273300,-0.111849
3.238000,-0.273993,-0.111711,-0.273993,-0.111711
3.240000,-0.274682,-0.111573,-0.274682,-0.111573
3.242000,-0.275367,-0.111434,-0.275367,-0.111434
3.244000,-0.276048,-0.111293,-0.276048,-0.111293
3.246000,-0.276725,-0.111152,-0.276725,-0.111152
3.248000,-0.277397,-0.111009,-0.277397,-0.111009
3.250000,-0.278066,-0.110866,-0.278066,-0.110866
3.252000,-0.278730,-0.110721,-0.278730,-0.110721
3.254000,-0.279390,-0.110575,-0.279390,-0.110575
3.256000,-0.280046,-0.110428,-0.280046,-0.110428
3.258000,-0.280698,-0.110280,-0.280698,-0.110280
3.260000,-0.281345,-0.110131,-0.281345,-0.110131
3.262000,-0.281988,-0.109980,-0.281988,-0.109980
3.264000,-0.282627,-0.109829,-0.282627,-0.109829
3.266000,-0.283261,-0.109677,-0.283261,-0.109677
3.268000,-0.283891,-0.109523,-0.283891,-0.109523
3.270000,-0.284517,-0.109368,-0.284517,-0.109368
3.272000,-0.285138,-0.109213,-0.285138,-0.109213
3.274000,-0.285754,-0.109056,-0.285754,-0.109056
3.276000,-0.286366,-0.108898,-0.286366,-0.108898
3.278000,-0.286974,-0.108739,-0.286974,-0.108739
3.280000,-0.287577,-0.108579,-0.287577,-0.108579
3.282000,-0.288175,-0.108418,-0.288175,-0.108418
3.284000,-0.288769,-0.108256,-0.288769,-0.108256
3.286000,-0.289359,-0.108093,-0.289359,-0.108093
3.288000,-0.289943,-0.107929,-0.289943,-0.107929
3.290000,-0.290523,-0.107763,-0.290523,-0.107763
3.292000,-0.291099,-0.107597,-0.291099,-0.107597
3.294000,-0.291669,-0.107429,-0.291669,-0.107429
3.296000,-0.292235,-0.107261,-0.292235,-0.107261
3.298000,-0.292796,-0.107091,-0.292796,-0.107091
3.300000,-0.293353,-0.106921,-0.293353,-0.106921
3.302000,-0.293904,-0.106749,-0.293904,-0.106749
3.304000,-0.294451,-0.106576,-0.294451,-0.106576
3.306000,-0.294993,-0.106403,-0.294993,-0.106403
3.308000,-0.295530,-0.106228,-0.295530,-0.106228
3.310000,-0.296062,-0.106052,-0.296062,-0.106052
3.312000,-0.296589,-0.105875,-0.296589,-0.105875
3.314000,-0.297112,-0.105697,-0.297112,-0.105697
3.316000,-0.297629,-0.105518,-0.297629,-0.105518
3.318000,-0.298142,-0.105338,-0.298142,-0.105338
3.320000,-0.298649,-0.105157,-0.298649,-0.105157
3.322000,-0.299152,-0.104975,-0.299152,-0.104975
3.324000,-0.299649,-0.104791,-0.299649,-0.104791
3.326000,-0.300142,-0.104607,-0.300142,-0.104607
3.328000,-0.300629,-0.104422,-0.300629,-0.104422
3.330000,-0.301111,-0.104236,-0.301111,-0.104236
3.332000,-0.301589,-0.104048,-0.301589,-0.104048
3.334000,-0.302061,-0.103860,-0.302061,-0.103860
3.336000,-0.302528,-0.103671,-0.302528,-0.103671
3.338000,-0.302989,-0.103480,-0.302989,-0.103480
3.340000,-0.303446,-0.103289,-0.303446,-0.103289
3.342000,-0.303897,-0.103097,-0.303897,-0.103097
3.344000,-0.304344,-0.102903,-0.304344,-0.102903
3.346000,-0.304785,-0.102709,-0.304785,-0.102709
3.348000,-0.305220,-0.102513,-0.305220,-0.102513
3.350000,-0.305651,-0.102317,-0.305651,-0.102317
3.352000,-0.306076,-0.102119,-0.306076,-0.102119
3.354000,-0.306496,-0.101921,-0.306496,-0.101921
3.356000,-0.306911,-0.101721,-0.306911,-0.101721
3.358000,-0.307320,-0.101521,-0.307320,-0.101521
3.360000,-0.307724,-0.101319,-0.307724,-0.101319
3.362000,-0.308123,-0.101117,-0.308123,-0.101117
3.364000,-0.308516,-0.100913,-0.308516,-0.100913
3.366000,-0.308904,-0.100709,-0.308904,-0.100709
3.368000,-0.309286,-0.100503,-0.309286,-0.100503
3.370000,-0.309663,-0.100297,-0.309663,-0.100297
3.372000,-0.310035,-0.100089,-0.310035,-0.100089
3.374000,-0.310401,-0.099881,-0.310401,-0.099881
3.376000,-0.310762,-0.099672,-0.310762,-0.099672
3.378000,-0.311117,-0.099461,-0.311117,-0.099461
3.380000,-0.311466,-0.099250,-0.311466,-0.099250
3.382000,-0.311811,-0.099037,-0.311811,-0.099037
3.384000,-0.312149,-0.098824,-0.312149,-0.098824
3.386000,-0.312482,-0.098610,-0.312482,-0.098610
3.388000,-0.312810,-0.098394,-0.312810,-0.098394
3.390000,-0.313132,-0.098178,-0.313132,-0.098178
3.392000,-0.313449,-0.097961,-0.313449,-0.097961
3.394000,-0.313759,-0.097742,-0.313759,-0.097742
3.396000,-0.314065,-0.097523,-0.314065,-0.097523
3.398000,-0.314364,-0.097303,-0.314364,-0.097303
3.400000,-0.314658,-0.097082,-0.314658,-0.097082
3.402000,-0.314947,-0.096860,-0.314947,-0.096860
3.404000,-0.315230,-0.096637,-0.315230,-0.096637
3.406000,-0.315507,-0.096413,-0.315507,-0.096413
3.408000,-0.315778,-0.096188,-0.315778,-0.096188
3.410000,-0.316044,-0.095962,-0.316044,-0.095962
3.412000,-0.316304,-0.095735,-0.316304,-0.095735
3.414000,-0.316559,-0.095508,-0.316559,-0.095508
3.416000,-0.316807,-0.095279,-0.316807,-0.095279
3.418000,-0.317050,-0.095049,-0.317050,-0.095049
3.420000,-0.317287,-0.094819,-0.317287,-0.094819
3.422000,-0.317519,-0.094587,-0.317519,-0.094587
3.424000,-0.317745,-0.094355,-0.317745,-0.094355
3.426000,-0.317965,-0.094121,-0.317965,-0.094121
3.428000,-0.318179,-0.093887,-0.318179,-0.093887
3.430000,-0.318388,-0.093652,-0.318388,-0.093652
3.432000,-0.318590,-0.093415,-0.318590,-0.093415
3.434000,-0.318787,-0.093178,-0.318787,-0.093178
3.436000,-0.318978,-0.092940,-0.318978,-0.092940
3.438000,-0.319164,-0.092701,-0.319164,-0.092701
3.440000,-0.319343,-0.092462,-0.319343,-0.092462
3.442000,-0.319517,-0.092221,-0.319517,-0.092221
3.444000,-0.319685,-0.091979,-0.319685,-0.091979
3.446000,-0.319847,-0.091737,-0.319847,-0.091737
3.448000,-0.320003,-0.091493,-0.320003,-0.091493
3.450000,-0.320153,-0.091249,-0.320153,-0.091249
3.452000,-0.320298,-0.091003,-0.320298,-0.091003
3.454000,-0.320436,-0.090757,-0.320436,-0.090757
3.456000,-0.320569,-0.090510,-0.320569,-0.090510
3.458000,-0.320696,-0.090262,-0.320696,-0.090262
3.460000,-0.320817,-0.090013,-0.320817,-0.090013
3.462000,-0.320932,-0.089764,-0.320932,-0.089764
3.464000,-0.321042,-0.089513,-0.321042,-0.089513
3.466000,-0.321145,-0.089261,-0.321145,-0.089261
3.468000,-0.321243,-0.089009,-0.321243,-0.089009
3.470000,-0.321334,-0.088756,-0.321334,-0.088756
3.472000,-0.321420,-0.088502,-0.321420,-0.088502
3.474000,-0.321500,-0.088247,-0.321500,-0.088247
3.476000,-0.321574,-0.087991,-0.321574,-0.087991
3.478000,-0.321642,-0.087734,-0.321642,-0.087734
3.480000,-0.321704,-0.087476,-0.321704,-0.087476
3.482000,-0.321760,-0.087218,-0.321760,-0.087218
3.484000,-0.321811,-0.086958,-0.321811,-0.086958
3.486000,-0.321855,-0.086698,-0.321855,-0.086698
3.488000,-0.321893,-0.086437,-0.321893,-0.086437
3.490000,-0.321926,-0.086175,-0.321926,-0.086175
3.492000,-0.321953,-0.085912,-0.321953,-0.085912
3.494000,-0.321973,-0.085649,-0.321973,-0.085649
3.496000,-0.321988,-0.085384,-0.321988,-0.085384
3.498000,-0.321997,-0.085119,-0.321997,-0.085119
3.500000,-0.322000,-0.084853,-0.322000,-0.084853
3.502000,-0.321997,-0.084586,-0.321997,-0.084586
3.504000,-0.321988,-0.084318,-0.321988,-0.084318
3.506000,-0.321973,-0.084049,-0.321973,-0.084049
3.508000,-0.321953,-0.083780,-0.321953,-0.083780
3.510000,-0.321926,-0.083510,-0.321926,-0.083510
3.512000,-0.321893,-0.083238,-0.321893,-0.083238
3.514000,-0.321855,-0.082966,-0.321855,-0.082966
3.516000,-0.321811,-0.082694,-0.321811,-0.082694
3.518000,-0.321760,-0.082420,-0.321760,-0.082420
3.520000,-0.321704,-0.082146,-0.321704,-0.082146
3.522000,-0.321642,-0.081870,-0.321642,-0.081870
3.524000,-0.321574,-0.081594,-0.321574,-0.081594
3.526000,-0.321500,-0.081318,-0.321500,-0.081318
3.528000,-0.321420,-0.081040,-0.321420,-0.081040
3.530000,-0.321334,-0.080762,-0.321334,-0.080762
3.532000,-0.321243,-0.080482,-0.321243,-0.080482
3.534000,-0.321145,-0.080202,-0.321145,-0.080202
3.536000,-0.321042,-0.079921,-0.321042,-0.079921
3.538000,-0.320932,-0.079640,-0.320932,-0.079640
3.540000,-0.320817,-0.079357,-0.320817,-0.079357
3.542000,-0.320696,-0.079074,-0.320696,-0.079074
3.544000,-0.320569,-0.078790,-0.320569,-0.078790
3.546000,-0.320436,-0.078506,-0.320436,-0.078506
3.548000,-0.320298,-0.078220,-0.320298,-0.078220
3.550000,-0.320153,-0.077934,-0.320153,-0.077934
3.552000,-0.320003,-0.077647,-0.320003,-0.077647
3.554000,-0.319847,-0.077359,-0.319847,-0.077359
3.556000,-0.319685,-0.077070,-0.319685,-0.077070
3.558000,-0.319517,-0.076781,-0.319517,-0.076781
3.560000,-0.319343,-0.076491,-0.319343,-0.076491
3.562000,-0.319164,-0.076200,-0.319164,-0.076200
3.564000,-0.318978,-0.075908,-0.318978,-0.075908
3.566000,-0.318787,-0.075616,-0.318787,-0.075616
3.568000,-0.318590,-0.075323,-0.318590,-0.075323
3.570000,-0.318388,-0.075029,-0.318388,-0.075029
3.572000,-0.318179,-0.074735,-0.318179,-0.074735
3.574000,-0.317965,-0.074439,-0.317965,-0.074439
3.576000,-0.317745,-0.074143,-0.317745,-0.074143
3.578000,-0.317519,-0.073846,-0.317519,-0.073846
3.580000,-0.317287,-0.073549,-0.317287,-0.073549
3.582000,-0.317050,-0.073251,-0.317050,-0.073251
3.584000,-0.316807,-0.072952,-0.316807,-0.072952
3.586000,-0.316559,-0.072652,-0.316559,-0.072652
3.588000,-0.316304,-0.072352,-0.316304,-0.072352
3.590000,-0.316044,-0.072050,-0.316044,-0.072050
3.592000,-0.315778,-0.071749,-0.315778,-0.071749
3.594000,-0.315507,-0.071446,-0.315507,-0.071446
3.596000,-0.315230,-0.071143,-0.315230,-0.071143
3.598000,-0.314947,-0.070839,-0.314947,-0.070839
3.600000,-0.314658,-0.070534,-0.314658,-0.070534
3.602000,-0.314364,-0.070229,-0.314364,-0.070229
3.604000,-0.314065,-0.069923,-0.314065,-0.069923
3.606000,-0.313759,-0.069616,-0.313759,-0.069616
3.608000,-0.313449,-0.069309,-0.313449,-0.069309
3.610000,-0.313132,-0.069001,-0.313132,-0.069001
3.612000,-0.312810,-0.068692,-0.312810,-0.068692
3.614000,-0.312482,-0.068382,-0.312482,-0.068382
3.616000,-0.312149,-0.068072,-0.312149,-0.068072
3.618000,-0.311811,-0.067761,-0.311811,-0.067761
3.620000,-0.311466,-0.067450,-0.311466,-0.067450
3.622000,-0.311117,-0.067138,-0.311117,-0.067138
3.624000,-0.310762,-0.066825,-0.310762,-0.066825
3.626000,-0.310401,-0.066512,-0.310401,-0.066512
3.628000,-0.310035,-0.066198,-0.310035,-0.066198
3.630000,-0.309663,-0.065883,-0.309663,-0.065883
3.632000,-0.309286,-0.065567,-0.309286,-0.065567
3.634000,-0.308904,-0.065251,-0.308904,-0.065251
3.636000,-0.308516,-0.064935,-0.308516,-0.064935
3.638000,-0.308123,-0.064617,-0.308123,-0.064617
3.640000,-0.307724,-0.064299,-0.307724,-0.064299
3.642000,-0.307320,-0.063981,-0.307320,-0.063981
3.644000,-0.306911,-0.063661,-0.306911,-0.063661
3.646000,-0.306496,-0.063341,-0.306496,-0.063341
3.648000,-0.306076,-0.063021,-0.306076,-0.063021
3.650000,-0.305651,-0.062700,-0.305651,-0.062700
3.652000,-0.305220,-0.062378,-0.305220,-0.062378
3.654000,-0.304785,-0.062056,-0.304785,-0.062056
3.656000,-0.304344,-0.061733,-0.304344,-0.061733
3.658000,-0.303897,-0.061409,-0.303897,-0.061409
3.660000,-0.303446,-0.061085,-0.303446,-0.061085
3.662000,-0.302989,-0.060760,-0.302989,-0.060760
3.664000,-0.302528,-0.060435,-0.302528,-0.060435
3.666000,-0.302061,-0.060109,-0.302061,-0.060109
3.668000,-0.301589,-0.059782,-0.301589,-0.059782
3.670000,-0.301111,-0.059455,-0.301111,-0.059455
3.672000,-0.300629,-0.059127,-0.300629,-0.059127
3.674000,-0.300142,-0.058799,-0.300142,-0.058799
3.676000,-0.299649,-0.058470,-0.299649,-0.058470
3.678000,-0.299152,-0.058141,-0.299152,-0.058141
3.680000,-0.298649,-0.057810,-0.298649,-0.057810
3.682000,-0.298142,-0.057480,-0.298142,-0.057480
3.684000,-0.297629,-0.057149,-0.297629,-0.057149
3.686000,-0.297112,-0.056817,-0.297112,-0.056817
3.688000,-0.296589,-0.056484,-0.296589,-0.056484
3.690000,-0.296062,-0.056152,-0.296062,-0.056152
3.692000,-0.295530,-0.055818,-0.295530,-0.055818
3.694000,-0.294993,-0.055484,-0.294993,-0.055484
3.696000,-0.294451,-0.055150,-0.294451,-0.055150
3.698000,-0.293904,-0.054814,-0.293904,-0.054814
3.700000,-0.293353,-0.054479,-0.293353,-0.054479
3.702000,-0.292796,-0.054143,-0.292796,-0.054143
3.704000,-0.292235,-0.053806,-0.292235,-0.053806
3.706000,-0.291669,-0.053469,-0.291669,-0.053469
3.708000,-0.291099,-0.053131,-0.291099,-0.053131
3.710000,-0.290523,-0.052793,-0.290523,-0.052793
3.712000,-0.289943,-0.052454,-0.289943,-0.052454
3.714000,-0.289359,-0.052115,-0.289359,-0.052115
3.716000,-0.288769,-0.051775,-0.288769,-0.051775
3.718000,-0.288175,-0.051434,-0.288175,-0.051434
3.720000,-0.287577,-0.051094,-0.287577,-0.051094
3.722000,-0.286974,-0.050752,-0.286974,-0.050752
3.724000,-0.286366,-0.050410,-0.286366,-0.050410
3.726000,-0.285754,-0.050068,-0.285754,-0.050068
3.728000,-0.285138,-0.049725,-0.285138,-0.049725
3.730000,-0.284517,-0.049382,-0.284517,-0.049382
3.732000,-0.283891,-0.049038,-0.283891,-0.049038
3.734000,-0.283261,-0.048694,-0.283261,-0.048694
3.736000,-0.282627,-0.048349,-0.282627,-0.048349
3.738000,-0.281988,-0.048003,-0.281988,-0.048003
3.740000,-0.281345,-0.047658,-0.281345,-0.047658
3.742000,-0.280698,-0.047312,-0.280698,-0.047312
3.744000,-0.280046,-0.046965,-0.280046,-0.046965
3.746000,-0.279390,-0.046618,-0.279390,-0.046618
3.748000,-0.278730,-0.046270,-0.278730,-0.046270
3.750000,-0.278066,-0.045922,-0.278066,-0.045922
3.752000,-0.277397,-0.045573,-0.277397,-0.045573
3.754000,-0.276725,-0.045225,-0.276725,-0.045225
3.756000,-0.276048,-0.044875,-0.276048,-0.044875
3.758000,-0.275367,-0.044525,-0.275367,-0.044525
3.760000,-0.274682,-0.044175,-0.274682,-0.044175
3.762000,-0.273993,-0.043824,-0.273993,-0.043824
3.764000,-0.273300,-0.043473,-0.273300,-0.043473
3.766000,-0.272603,-0.043121,-0.272603,-0.043121
3.768000,-0.271902,-0.042769,-0.271902,-0.042769
3.770000,-0.271197,-0.042417,-0.271197,-0.042417
3.772000,-0.270488,-0.042064,-0.270488,-0.042064
3.774000,-0.269775,-0.041711,-0.269775,-0.041711
3.776000,-0.269058,-0.041357,-0.269058,-0.041357
3.778000,-0.268338,-0.041003,-0.268338,-0.041003
3.780000,-0.267614,-0.040649,-0.267614,-0.040649
3.782000,-0.266886,-0.040294,-0.266886,-0.040294
3.784000,-0.266154,-0.039938,-0.266154,-0.039938
3.786000,-0.265418,-0.039583,-0.265418,-0.039583
3.788000,-0.264679,-0.039227,-0.264679,-0.039227
3.790000,-0.263936,-0.038870,-0.263936,-0.038870
3.792000,-0.263190,-0.038513,-0.263190,-0.038513
3.794000,-0.262439,-0.038156,-0.262439,-0.038156
3.796000,-0.261686,-0.037798,-0.261686,-0.037798
3.798000,-0.260929,-0.037440,-0.260929,-0.037440
3.800000,-0.260168,-0.037082,-0.260168,-0.037082
3.802000,-0.259404,-0.036723,-0.259404,-0.036723
3.804000,-0.258636,-0.036364,-0.258636,-0.036364
3.806000,-0.257865,-0.036005,-0.257865,-0.036005
3.808000,-0.257090,-0.035645,-0.257090,-0.035645
3.810000,-0.256313,-0.035285,-0.256313,-0.035285
3.812000,-0.255531,-0.034924,-0.255531,-0.034924
3.814000,-0.254747,-0.034563,-0.254747,-0.034563
3.816000,-0.253959,-0.034202,-0.253959,-0.034202
3.818000,-0.253168,-0.033841,-0.253168,-0.033841
3.820000,-0.252374,-0.033479,-0.252374,-0.033479
3.822000,-0.251577,-0.033117,-0.251577,-0.033117
3.824000,-0.250776,-0.032754,-0.250776,-0.032754
3.826000,-0.249973,-0.032391,-0.249973,-0.032391
3.828000,-0.249166,-0.032028,-0.249166,-0.032028
3.830000,-0.248356,-0.031665,-0.248356,-0.031665
3.832000,-0.247543,-0.031301,-0.247543,-0.031301
3.834000,-0.246728,-0.030937,-0.246728,-0.030937
3.836000,-0.245909,-0.030572,-0.245909,-0.030572
3.838000,-0.245088,-0.030208,-0.245088,-0.030208
3.840000,-0.244263,-0.029843,-0.244263,-0.029843
3.842000,-0.243436,-0.029477,-0.243436,-0.029477
3.844000,-0.242606,-0.029112,-0.242606,-0.029112
3.846000,-0.241773,-0.028746,-0.241773,-0.028746
3.848000,-0.240937,-0.028380,-0.240937,-0.028380
3.850000,-0.240099,-0.028013,-0.240099,-0.028013
3.852000,-0.239257,-0.027647,-0.239257,-0.027647
3.854000,-0.238414,-0.027280,-0.238414,-0.027280
3.856000,-0.237567,-0.026912,-0.237567,-0.026912
3.858000,-0.236718,-0.026545,-0.236718,-0.026545
3.860000,-0.235867,-0.026177,-0.235867,-0.026177
3.862000,-0.235013,-0.025809,-0.235013,-0.025809
3.864000,-0.234156,-0.025441,-0.234156,-0.025441
3.866000,-0.233297,-0.025072,-0.233297,-0.025072
3.868000,-0.232436,-0.024704,-0.232436,-0.024704
3.870000,-0.231572,-0.024334,-0.231572,-0.024334
3.872000,-0.230706,-0.023965,-0.230706,-0.023965
3.874000,-0.229838,-0.023596,-0.229838,-0.023596
3.876000,-0.228967,-0.023226,-0.228967,-0.023226
3.878000,-0.228094,-0.022856,-0.228094,-0.022856
3.880000,-0.227219,-0.022486,-0.227219,-0.022486
3.882000,-0.226341,-0.022115,-0.226341,-0.022115
3.884000,-0.225462,-0.021745,-0.225462,-0.021745
3.886000,-0.224580,-0.021374,-0.224580,-0.021374
3.888000,-0.223696,-0.021003,-0.223696,-0.021003
3.890000,-0.222811,-0.020631,-0.222811,-0.020631
3.892000,-0.221923,-0.020260,-0.221923,-0.020260
3.894000,-0.221033,-0.019888,-0.221033,-0.019888
3.896000,-0.220142,-0.019516,-0.220142,-0.019516
3.898000,-0.219248,-0.019144,-0.219248,-0.019144
3.900000,-0.218353,-0.018772,-0.218353,-0.018772
3.902000,-0.217455,-0.018400,-0.217455,-0.018400
3.904000,-0.216556,-0.018027,-0.216556,-0.018027
3.906000,-0.215655,-0.017654,-0.215655,-0.017654
3.908000,-0.214753,-0.017281,-0.214753,-0.017281
3.910000,-0.213849,-0.016908,-0.213849,-0.016908
3.912000,-0.212943,-0.016535,-0.212943,-0.016535
3.914000,-0.212035,-0.016161,-0.212035,-0.016161
3.916000,-0.211126,-0.015788,-0.211126,-0.015788
3.918000,-0.210216,-0.015414,-0.210216,-0.015414
3.920000,-0.209303,-0.015040,-0.209303,-0.015040
3.922000,-0.208390,-0.014666,-0.208390,-0.014666
3.924000,-0.207475,-0.014292,-0.207475,-0.014292
3.926000,-0.206558,-0.013917,-0.206558,-0.013917
3.928000,-0.205641,-0.013543,-0.205641,-0.013543
3.930000,-0.204721,-0.013168,-0.204721,-0.013168
3.932000,-0.203801,-0.012793,-0.203801,-0.012793
3.934000,-0.202879,-0.012418,-0.202879,-0.012418
3.936000,-0.201956,-0.012043,-0.201956,-0.012043
3.938000,-0.201032,-0.011668,-0.201032,-0.011668
3.940000,-0.200107,-0.011293,-0.200107,-0.011293
3.942000,-0.199181,-0.010918,-0.199181,-0.010918
3.944000,-0.198253,-0.010542,-0.198253,-0.010542
3.946000,-0.197325,-0.010167,-0.197325,-0.010167
3.948000,-0.196396,-0.009791,-0.196396,-0.009791
3.950000,-0.195465,-0.009415,-0.195465,-0.009415
3.952000,-0.194534,-0.009039,-0.194534,-0.009039
3.954000,-0.193602,-0.008663,-0.193602,-0.008663
3.956000,-0.192669,-0.008287,-0.192669,-0.008287
3.958000,-0.191735,-0.007911,-0.191735,-0.007911
3.960000,-0.190800,-0.007535,-0.190800,-0.007535
3.962000,-0.189865,-0.007159,-0.189865,-0.007159
3.964000,-0.188928,-0.006782,-0.188928,-0.006782
3.966000,-0.187992,-0.006406,-0.187992,-0.006406
3.968000,-0.187054,-0.006029,-0.187054,-0.006029
3.970000,-0.186116,-0.005653,-0.186116,-0.005653
3.972000,-0.185178,-0.005276,-0.185178,-0.005276
