time,l_leg_ankle_pitch_joint,l_leg_ankle_roll_joint,r_leg_ankle_pitch_joint,r_leg_ankle_roll_joint
7.488000,-0.169738,-0.119997,-0.169738,-0.119997
7.490000,-0.170115,-0.119998,-0.170115,-0.119998
7.492000,-0.170492,-0.119998,-0.170492,-0.119998
7.494000,-0.170869,-0.119999,-0.170869,-0.119999
7.496000,-0.171246,-0.120000,-0.171246,-0.120000
7.498000,-0.171623,-0.120000,-0.171623,-0.120000
7.500000,-0.172000,-0.120000,-0.172000,-0.120000
7.502000,-0.172377,-0.120000,-0.172377,-0.120000
7.504000,-0.172754,-0.120000,-0.172754,-0.120000
7.506000,-0.173131,-0.119999,-0.173131,-0.119999
7.508000,-0.173508,-0.119998,-0.173508,-0.119998
7.510000,-0.173885,-0.119998,-0.173885,-0.119998
7.512000,-0.174262,-0.119997,-0.174262,-0.119997
7.514000,-0.174639,-0.119995,-0.174639,-0.119995
7.516000,-0.175016,-0.119994,-0.175016,-0.119994
7.518000,-0.175393,-0.119992,-0.175393,-0.119992
7.520000,-0.175770,-0.119991,-0.175770,-0.119991
7.522000,-0.176146,-0.119989,-0.176146,-0.119989
7.524000,-0.176523,-0.119986,-0.176523,-0.119986
7.526000,-0.176900,-0.119984,-0.176900,-0.119984
7.528000,-0.177277,-0.119981,-0.177277,-0.119981
7.530000,-0.177654,-0.119979,-0.177654,-0.119979
7.532000,-0.178030,-0.119976,-0.178030,-0.119976
7.534000,-0.178407,-0.119973,-0.178407,-0.119973
7.536000,-0.178784,-0.119969,-0.178784,-0.119969
7.538000,-0.179160,-0.119966,-0.179160,-0.119966
7.540000,-0.179537,-0.119962,-0.179537,-0.119962
7.542000,-0.179913,-0.119958,-0.179913,-0.119958
7.544000,-0.180290,-0.119954,-0.180290,-0.119954
7.546000,-0.180666,-0.119950,-0.180666,-0.119950
7.548000,-0.181042,-0.119945,-0.181042,-0.119945
7.550000,-0.181419,-0.119941,-0.181419,-0.119941
7.552000,-0.181795,-0.119936,-0.181795,-0.119936
7.554000,-0.182171,-0.119931,-0.182171,-0.119931
7.556000,-0.182547,-0.119926,-0.182547,-0.119926
7.558000,-0.182923,-0.119920,-0.182923,-0.119920
7.560000,-0.183299,-0.119915,-0.183299,-0.119915
7.562000,-0.183675,-0.119909,-0.183675,-0.119909
7.564000,-0.184051,-0.119903,-0.184051,-0.119903
7.566000,-0.184426,-0.119897,-0.184426,-0.119897
7.568000,-0.184802,-0.119890,-0.184802,-0.119890
7.570000,-0.185178,-0.119884,-0.185178,-0.119884
7.572000,-0.185553,-0.119877,-0.185553,-0.119877
7.574000,-0.185929,-0.119870,-0.185929,-0.119870
7.576000,-0.186304,-0.119863,-0.186304,-0.119863
7.578000,-0.186679,-0.119856,-0.186679,-0.119856
7.580000,-0.187054,-0.119848,-0.187054,-0.119848
7.582000,-0.187429,-0.119841,-0.187429,-0.119841
7.584000,-0.187804,-0.119833,-0.187804,-0.119833
7.586000,-0.188179,-0.119825,-0.188179,-0.119825
7.588000,-0.188554,-0.119817,-0.188554,-0.119817
7.590000,-0.188928,-0.119808,-0.188928,-0.119808
7.592000,-0.189303,-0.119800,-0.189303,-0.119800
7.594000,-0.189677,-0.119791,-0.189677,-0.119791
7.596000,-0.190052,-0.119782,-0.190052,-0.119782
7.598000,-0.190426,-0.119773,-0.190426,-0.119773
7.600000,-0.190800,-0.119763,-0.190800,-0.119763
7.602000,-0.191174,-0.119754,-0.191174,-0.119754
7.604000,-0.191548,-0.119744,-0.191548,-0.119744
7.606000,-0.191921,-0.119734,-0.191921,-0.119734
7.608000,-0.192295,-0.119724,-0.192295,-0.119724
7.610000,-0.192669,-0.119714,-0.192669,-0.119714
7.612000,-0.193042,-0.119703,-0.193042,-0.119703
7.614000,-0.193415,-0.119692,-0.193415,-0.119692
7.616000,-0.193788,-0.119681,-0.193788,-0.119681
7.618000,-0.194161,-0.119670,-0.194161,-0.119670
7.620000,-0.194534,-0.119659,-0.194534,-0.119659
7.622000,-0.194906,-0.119648,-0.194906,-0.119648
7.624000,-0.195279,-0.119636,-0.195279,-0.119636
7.626000,-0.195651,-0.119624,-0.195651,-0.119624
7.628000,-0.196024,-0.119612,-0.196024,-0.119612
7.630000,-0.196396,-0.119600,-0.196396,-0.119600
7.632000,-0.196767,-0.119588,-0.196767,-0.119588
7.634000,-0.197139,-0.119575,-0.197139,-0.119575
7.636000,-0.197511,-0.119562,-0.197511,-0.119562
7.638000,-0.197882,-0.119549,-0.197882,-0.119549
7.640000,-0.198253,-0.119536,-0.198253,-0.119536
7.642000,-0.198625,-0.119523,-0.198625,-0.119523
7.644000,-0.198995,-0.119509,-0.198995,-0.119509
7.646000,-0.199366,-0.119495,-0.199366,-0.119495
7.648000,-0.199737,-0.119482,-0.199737,-0.119482
7.650000,-0.200107,-0.119467,-0.200107,-0.119467
7.652000,-0.200477,-0.119453,-0.200477,-0.119453
7.654000,-0.200847,-0.119439,-0.200847,-0.119439
7.656000,-0.201217,-0.119424,-0.201217,-0.119424
7.658000,-0.201587,-0.119409,-0.201587,-0.119409
7.660000,-0.201956,-0.119394,-0.201956,-0.119394
7.662000,-0.202326,-0.119379,-0.202326,-0.119379
7.664000,-0.202695,-0.119363,-0.202695,-0.119363
7.666000,-0.203064,-0.119348,-0.203064,-0.119348
7.668000,-0.203433,-0.119332,-0.203433,-0.119332
7.670000,-0.203801,-0.119316,-0.203801,-0.119316
7.672000,-0.204169,-0.119300,-0.204169,-0.119300
7.674000,-0.204538,-0.119284,-0.204538,-0.119284
7.676000,-0.204905,-0.119267,-0.204905,-0.119267
7.678000,-0.205273,-0.119250,-0.205273,-0.119250
7.680000,-0.205641,-0.119233,-0.205641,-0.119233
7.682000,-0.206008,-0.119216,-0.206008,-0.119216
7.684000,-0.206375,-0.119199,-0.206375,-0.119199
7.686000,-0.206742,-0.119181,-0.206742,-0.119181
7.688000,-0.207108,-0.119164,-0.207108,-0.119164
7.690000,-0.207475,-0.119146,-0.207475,-0.119146
7.692000,-0.207841,-0.119128,-0.207841,-0.119128
7.694000,-0.208207,-0.119110,-0.208207,-0.119110
7.696000,-0.208573,-0.119091,-0.208573,-0.119091
7.698000,-0.208938,-0.119073,-0.208938,-0.119073
7.700000,-0.209303,-0.119054,-0.209303,-0.119054
7.702000,-0.209669,-0.119035,-0.209669,-0.119035
7.704000,-0.210033,-0.119016,-0.210033,-0.119016
7.706000,-0.210398,-0.118996,-0.210398,-0.118996
7.708000,-0.210762,-0.118977,-0.210762,-0.118977
7.710000,-0.211126,-0.118957,-0.211126,-0.118957
7.712000,-0.211490,-0.118937,-0.211490,-0.118937
7.714000,-0.211854,-0.118917,-0.211854,-0.118917
7.716000,-0.212217,-0.118897,-0.212217,-0.118897
7.718000,-0.212580,-0.118876,-0.212580,-0.118876
7.720000,-0.212943,-0.118855,-0.212943,-0.118855
7.722000,-0.213305,-0.118834,-0.213305,-0.118834
7.724000,-0.213668,-0.118813,-0.213668,-0.118813
7.726000,-0.214030,-0.118792,-0.214030,-0.118792
7.728000,-0.214391,-0.118771,-0.214391,-0.118771
7.730000,-0.214753,-0.118749,-0.214753,-0.118749
7.732000,-0.215114,-0.118727,-0.215114,-0.118727
7.734000,-0.215475,-0.118705,-0.215475,-0.118705
7.736000,-0.215836,-0.118683,-0.215836,-0.118683
7.738000,-0.216196,-0.118661,-0.216196,-0.118661
7.740000,-0.216556,-0.118638,-0.216556,-0.118638
7.742000,-0.216916,-0.118615,-0.216916,-0.118615
7.744000,-0.217276,-0.118593,-0.217276,-0.118593
7.746000,-0.217635,-0.118569,-0.217635,-0.118569
7.748000,-0.217994,-0.118546,-0.217994,-0.118546
7.750000,-0.218353,-0.118523,-0.218353,-0.118523
7.752000,-0.218711,-0.118499,-0.218711,-0.118499
7.754000,-0.219069,-0.118475,-0.219069,-0.118475
7.756000,-0.219427,-0.118451,-0.219427,-0.118451
7.758000,-0.219784,-0.118427,-0.219784,-0.118427
7.760000,-0.220142,-0.118402,-0.220142,-0.118402
7.762000,-0.220498,-0.118378,-0.220498,-0.118378
7.764000,-0.220855,-0.118353,-0.220855,-0.118353
7.766000,-0.221211,-0.118328,-0.221211,-0.118328
7.768000,-0.221567,-0.118303,-0.221567,-0.118303
7.770000,-0.221923,-0.118277,-0.221923,-0.118277
7.772000,-0.222278,-0.118252,-0.222278,-0.118252
7.774000,-0.222633,-0.118226,-0.222633,-0.118226
7.776000,-0.222988,-0.118200,-0.222988,-0.118200
7.778000,-0.223342,-0.118174,-0.223342,-0.118174
7.780000,-0.223696,-0.118148,-0.223696,-0.118148
7.782000,-0.224050,-0.118121,-0.224050,-0.118121
7.784000,-0.224404,-0.118095,-0.224404,-0.118095
7.786000,-0.224757,-0.118068,-0.224757,-0.118068
7.788000,-0.225109,-0.118041,-0.225109,-0.118041
7.790000,-0.225462,-0.118013,-0.225462,-0.118013
7.792000,-0.225814,-0.117986,-0.225814,-0.117986
7.794000,-0.226166,-0.117958,-0.226166,-0.117958
7.796000,-0.226517,-0.117931,-0.226517,-0.117931
7.798000,-0.226868,-0.117903,-0.226868,-0.117903
7.800000,-0.227219,-0.117874,-0.227219,-0.117874
7.802000,-0.227569,-0.117846,-0.227569,-0.117846
7.804000,-0.227919,-0.117818,-0.227919,-0.117818
7.806000,-0.228269,-0.117789,-0.228269,-0.117789
7.808000,-0.228618,-0.117760,-0.228618,-0.117760
7.810000,-0.228967,-0.117731,-0.228967,-0.117731
7.812000,-0.229315,-0.117702,-0.229315,-0.117702
7.814000,-0.229664,-0.117672,-0.229664,-0.117672
7.816000,-0.230011,-0.117642,-0.230011,-0.117642
7.818000,-0.230359,-0.117613,-0.230359,-0.117613
7.820000,-0.230706,-0.117583,-0.230706,-0.117583
7.822000,-0.231053,-0.117552,-0.231053,-0.117552
7.824000,-0.231399,-0.117522,-0.231399,-0.117522
7.826000,-0.231745,-0.117491,-0.231745,-0.117491
7.828000,-0.232091,-0.117461,-0.232091,-0.117461
7.830000,-0.232436,-0.117430,-0.232436,-0.117430
7.832000,-0.232781,-0.117399,-0.232781,-0.117399
7.834000,-0.233125,-0.117367,-0.233125,-0.117367
7.836000,-0.233469,-0.117336,-0.233469,-0.117336
7.838000,-0.233813,-0.117304,-0.233813,-0.117304
7.840000,-0.234156,-0.117272,-0.234156,-0.117272
7.842000,-0.234499,-0.117240,-0.234499,-0.117240
7.844000,-0.234842,-0.117208,-0.234842,-0.117208
7.846000,-0.235184,-0.117175,-0.235184,-0.117175
7.848000,-0.235526,-0.117143,-0.235526,-0.117143
7.850000,-0.235867,-0.117110,-0.235867,-0.117110
7.852000,-0.236208,-0.117077,-0.236208,-0.117077
7.854000,-0.236548,-0.117044,-0.236548,-0.117044
7.856000,-0.236888,-0.117010,-0.236888,-0.117010
7.858000,-0.237228,-0.116977,-0.237228,-0.116977
7.860000,-0.237567,-0.116943,-0.237567,-0.116943
7.862000,-0.237906,-0.116909,-0.237906,-0.116909
7.864000,-0.238245,-0.116875,-0.238245,-0.116875
7.866000,-0.238583,-0.116841,-0.238583,-0.116841
7.868000,-0.238920,-0.116806,-0.238920,-0.116806
7.870000,-0.239257,-0.116772,-0.239257,-0.116772
7.872000,-0.239594,-0.116737,-0.239594,-0.116737
7.874000,-0.239931,-0.116702,-0.239931,-0.116702
7.876000,-0.240266,-0.116667,-0.240266,-0.116667
7.878000,-0.240602,-0.116631,-0.240602,-0.116631
7.880000,-0.240937,-0.116596,-0.240937,-0.116596
7.882000,-0.241272,-0.116560,-0.241272,-0.116560
7.884000,-0.241606,-0.116524,-0.241606,-0.116524
7.886000,-0.241939,-0.116488,-0.241939,-0.116488
7.888000,-0.242273,-0.116452,-0.242273,-0.116452
7.890000,-0.242606,-0.116415,-0.242606,-0.116415
7.892000,-0.242938,-0.116379,-0.242938,-0.116379
7.894000,-0.243270,-0.116342,-0.243270,-0.116342
7.896000,-0.243601,-0.116305,-0.243601,-0.116305
7.898000,-0.243932,-0.116267,-0.243932,-0.116267
7.900000,-0.244263,-0.116230,-0.244263,-0.116230
7.902000,-0.244593,-0.116192,-0.244593,-0.116192
7.904000,-0.244923,-0.116155,-0.244923,-0.116155
7.906000,-0.245252,-0.116117,-0.245252,-0.116117
7.908000,-0.245581,-0.116079,-0.245581,-0.116079
7.910000,-0.245909,-0.116040,-0.245909,-0.116040
7.912000,-0.246237,-0.116002,-0.246237,-0.116002
7.914000,-0.246564,-0.115963,-0.246564,-0.115963
7.916000,-0.246891,-0.115924,-0.246891,-0.115924
7.918000,-0.247218,-0.115885,-0.247218,-0.115885
7.920000,-0.247543,-0.115846,-0.247543,-0.115846
7.922000,-0.247869,-0.115806,-0.247869,-0.115806
7.924000,-0.248194,-0.115767,-0.248194,-0.115767
7.926000,-0.248518,-0.115727,-0.248518,-0.115727
7.928000,-0.248842,-0.115687,-0.248842,-0.115687
7.930000,-0.249166,-0.115647,-0.249166,-0.115647
7.932000,-0.249489,-0.115607,-0.249489,-0.115607
7.934000,-0.249812,-0.115566,-0.249812,-0.115566
7.936000,-0.250134,-0.115525,-0.250134,-0.115525
7.938000,-0.250455,-0.115484,-0.250455,-0.115484
7.940000,-0.250776,-0.115443,-0.250776,-0.115443
7.942000,-0.251097,-0.115402,-0.251097,-0.115402
7.944000,-0.251417,-0.115361,-0.251417,-0.115361
7.946000,-0.251736,-0.115319,-0.251736,-0.115319
7.948000,-0.252055,-0.115277,-0.252055,-0.115277
7.950000,-0.252374,-0.115235,-0.252374,-0.115235
7.952000,-0.252692,-0.115193,-0.252692,-0.115193
7.954000,-0.253010,-0.115151,-0.253010,-0.115151
7.956000,-0.253327,-0.115108,-0.253327,-0.115108
7.958000,-0.253643,-0.115066,-0.253643,-0.115066
7.960000,-0.253959,-0.115023,-0.253959,-0.115023
7.962000,-0.254275,-0.114980,-0.254275,-0.114980
7.964000,-0.254590,-0.114936,-0.254590,-0.114936
7.966000,-0.254904,-0.114893,-0.254904,-0.114893
7.968000,-0.255218,-0.114849,-0.255218,-0.114849
7.970000,-0.255531,-0.114805,-0.255531,-0.114805
7.972000,-0.255844,-0.114761,-0.255844,-0.114761
7.974000,-0.256157,-0.114717,-0.256157,-0.114717
7.976000,-0.256468,-0.114673,-0.256468,-0.114673
7.978000,-0.256780,-0.114628,-0.256780,-0.114628
7.980000,-0.257090,-0.114584,-0.257090,-0.114584
7.982000,-0.257401,-0.114539,-0.257401,-0.114539
7.984000,-0.257710,-0.114494,-0.257710,-0.114494
7.986000,-0.258019,-0.114449,-0.258019,-0.114449
7.988000,-0.258328,-0.114403,-0.258328,-0.114403
7.990000,-0.258636,-0.114358,-0.258636,-0.114358
7.992000,-0.258943,-0.114312,-0.258943,-0.114312
7.994000,-0.259250,-0.114266,-0.259250,-0.114266
7.996000,-0.259557,-0.114220,-0.259557,-0.114220
7.998000,-0.259863,-0.114173,-0.259863,-0.114173
8.000000,-0.260168,-0.114127,-0.260168,-0.114127
8.002000,-0.260473,-0.114080,-0.260473,-0.114080
8.004000,-0.260777,-0.114033,-0.260777,-0.114033
8.006000,-0.261080,-0.113986,-0.261080,-0.113986
8.008000,-0.261383,-0.113939,-0.261383,-0.113939
8.010000,-0.261686,-0.113892,-0.261686,-0.113892
8.012000,-0.261988,-0.113844,-0.261988,-0.113844
8.014000,-0.262289,-0.113796,-0.262289,-0.113796
8.016000,-0.262590,-0.113748,-0.262590,-0.113748
8.018000,-0.262890,-0.113700,-0.262890,-0.113700
8.020000,-0.263190,-0.113652,-0.263190,-0.113652
8.022000,-0.263489,-0.113603,-0.263489,-0.113603
8.024000,-0.263787,-0.113555,-0.263787,-0.113555
8.026000,-0.264085,-0.113506,-0.264085,-0.113506
8.028000,-0.264382,-0.113457,-0.264382,-0.113457
8.030000,-0.264679,-0.113408,-0.264679,-0.113408
8.032000,-0.264975,-0.113358,-0.264975,-0.113358
8.034000,-0.265271,-0.113309,-0.265271,-0.113309
8.036000,-0.265566,-0.113259,-0.265566,-0.113259
8.038000,-0.265860,-0.113209,-0.265860,-0.113209
8.040000,-0.266154,-0.113159,-0.266154,-0.113159
8.042000,-0.266447,-0.113109,-0.266447,-0.113109
8.044000,-0.266739,-0.113058,-0.266739,-0.113058
8.046000,-0.267031,-0.113007,-0.267031,-0.113007
8.048000,-0.267323,-0.112957,-0.267323,-0.112957
8.050000,-0.267614,-0.112906,-0.267614,-0.112906
8.052000,-0.267904,-0.112855,-0.267904,-0.112855
8.054000,-0.268193,-0.112803,-0.268193,-0.112803
8.056000,-0.268482,-0.112752,-0.268482,-0.112752
8.058000,-0.268771,-0.112700,-0.268771,-0.112700
8.060000,-0.269058,-0.112648,-0.269058,-0.112648
8.062000,-0.269346,-0.112596,-0.269346,-0.112596
8.064000,-0.269632,-0.112544,-0.269632,-0.112544
8.066000,-0.269918,-0.112491,-0.269918,-0.112491
8.068000,-0.270203,-0.112439,-0.270203,-0.112439
8.070000,-0.270488,-0.112386,-0.270488,-0.112386
8.072000,-0.270772,-0.112333,-0.270772,-0.112333
8.074000,-0.271055,-0.112280,-0.271055,-0.112280
8.076000,-0.271338,-0.112227,-0.271338,-0.112227
8.078000,-0.271620,-0.112173,-0.271620,-0.112173
8.080000,-0.271902,-0.112119,-0.271902,-0.112119
8.082000,-0.272183,-0.112066,-0.272183,-0.112066
8.084000,-0.272463,-0.112012,-0.272463,-0.112012
8.086000,-0.272743,-0.111957,-0.272743,-0.111957
8.088000,-0.273022,-0.111903,-0.273022,-0.111903
8.090000,-0.273300,-0.111849,-0.273300,-0.111849
8.092000,-0.273578,-0.111794,-0.273578,-0.111794
8.094000,-0.273855,-0.111739,-0.273855,-0.111739
8.096000,-0.274131,-0.111684,-0.274131,-0.111684
8.098000,-0.274407,-0.111629,-0.274407,-0.111629
8.100000,-0.274682,-0.111573,-0.274682,-0.111573
8.102000,-0.274957,-0.111518,-0.274957,-0.111518
8.104000,-0.275230,-0.111462,-0.275230,-0.111462
8.106000,-0.275504,-0.111406,-0.275504,-0.111406
8.108000,-0.275776,-0.111350,-0.275776,-0.111350
8.110000,-0.276048,-0.111293,-0.276048,-0.111293
8.112000,-0.276319,-0.111237,-0.276319,-0.111237
8.114000,-0.276590,-0.111180,-0.276590,-0.111180
8.116000,-0.276860,-0.111123,-0.276860,-0.111123
8.118000,-0.277129,-0.111066,-0.277129,-0.111066
8.120000,-0.277397,-0.111009,-0.277397,-0.111009
8.122000,-0.277665,-0.110952,-0.277665,-0.110952
8.124000,-0.277933,-0.110894,-0.277933,-0.110894
8.126000,-0.278199,-0.110837,-0.278199,-0.110837
8.128000,-0.278465,-0.110779,-0.278465,-0.110779
8.130000,-0.278730,-0.110721,-0.278730,-0.110721
8.132000,-0.278995,-0.110662,-0.278995,-0.110662
8.134000,-0.279259,-0.110604,-0.279259,-0.110604
8.136000,-0.279522,-0.110546,-0.279522,-0.110546
8.138000,-0.279785,-0.110487,-0.279785,-0.110487
8.140000,-0.280046,-0.110428,-0.280046,-0.110428
8.142000,-0.280308,-0.110369,-0.280308,-0.110369
8.144000,-0.280568,-0.110309,-0.280568,-0.110309
8.146000,-0.280828,-0.110250,-0.280828,-0.110250
8.148000,-0.281087,-0.110190,-0.281087,-0.110190
8.150000,-0.281345,-0.110131,-0.281345,-0.110131
8.152000,-0.281603,-0.110071,-0.281603,-0.110071
8.154000,-0.281860,-0.110010,-0.281860,-0.110010
8.156000,-0.282116,-0.109950,-0.282116,-0.109950
8.158000,-0.282372,-0.109890,-0.282372,-0.109890
8.160000,-0.282627,-0.109829,-0.282627,-0.109829
8.162000,-0.282881,-0.109768,-0.282881,-0.109768
8.164000,-0.283135,-0.109707,-0.283135,-0.109707
8.166000,-0.283388,-0.109646,-0.283388,-0.109646
8.168000,-0.283640,-0.109585,-0.283640,-0.109585
8.170000,-0.283891,-0.109523,-0.283891,-0.109523
8.172000,-0.284142,-0.109461,-0.284142,-0.109461
8.174000,-0.284392,-0.109399,-0.284392,-0.109399
8.176000,-0.284641,-0.109337,-0.284641,-0.109337
8.178000,-0.284890,-0.109275,-0.284890,-0.109275
8.180000,-0.285138,-0.109213,-0.285138,-0.109213
8.182000,-0.285385,-0.109150,-0.285385,-0.109150
8.184000,-0.285631,-0.109087,-0.285631,-0.109087
8.186000,-0.285877,-0.109024,-0.285877,-0.109024
8.188000,-0.286122,-0.108961,-0.286122,-0.108961
8.190000,-0.286366,-0.108898,-0.286366,-0.108898
8.192000,-0.286610,-0.108835,-0.286610,-0.108835
8.194000,-0.286853,-0.108771,-0.286853,-0.108771
8.196000,-0.287095,-0.108707,-0.287095,-0.108707
8.198000,-0.287336,-0.108643,-0.287336,-0.108643
8.200000,-0.287577,-0.108579,-0.287577,-0.108579
8.202000,-0.287817,-0.108515,-0.287817,-0.108515
8.204000,-0.288056,-0.108450,-0.288056,-0.108450
8.206000,-0.288295,-0.108386,-0.288295,-0.108386
8.208000,-0.288532,-0.108321,-0.288532,-0.108321
8.210000,-0.288769,-0.108256,-0.288769,-0.108256
8.212000,-0.289006,-0.108191,-0.289006,-0.108191
8.214000,-0.289241,-0.108126,-0.289241,-0.108126
8.216000,-0.289476,-0.108060,-0.289476,-0.108060
8.218000,-0.289710,-0.107994,-0.289710,-0.107994
8.220000,-0.289943,-0.107929,-0.289943,-0.107929
8.222000,-0.290176,-0.107863,-0.290176,-0.107863
8.224000,-0.290408,-0.107796,-0.290408,-0.107796
8.226000,-0.290639,-0.107730,-0.290639,-0.107730
8.228000,-0.290869,-0.107664,-0.290869,-0.107664
8.230000,-0.291099,-0.107597,-0.291099,-0.107597
8.232000,-0.291327,-0.107530,-0.291327,-0.107530
8.234000,-0.291555,-0.107463,-0.291555,-0.107463
8.236000,-0.291783,-0.107396,-0.291783,-0.107396
8.238000,-0.292009,-0.107329,-0.292009,-0.107329
8.240000,-0.292235,-0.107261,-0.292235,-0.107261
8.242000,-0.292460,-0.107193,-0.292460,-0.107193
8.244000,-0.292684,-0.107125,-0.292684,-0.107125
8.246000,-0.292908,-0.107057,-0.292908,-0.107057
8.248000,-0.293131,-0.106989,-0.293131,-0.106989
8.250000,-0.293353,-0.106921,-0.293353,-0.106921
8.252000,-0.293574,-0.106852,-0.293574,-0.106852
8.254000,-0.293794,-0.106784,-0.293794,-0.106784
8.256000,-0.294014,-0.106715,-0.294014,-0.106715
8.258000,-0.294233,-0.106646,-0.294233,-0.106646
8.260000,-0.294451,-0.106576,-0.294451,-0.106576
8.262000,-0.294668,-0.106507,-0.294668,-0.106507
8.264000,-0.294885,-0.106437,-0.294885,-0.106437
8.266000,-0.295101,-0.106368,-0.295101,-0.106368
8.268000,-0.295316,-0.106298,-0.295316,-0.106298
8.270000,-0.295530,-0.106228,-0.295530,-0.106228
8.272000,-0.295743,-0.106158,-0.295743,-0.106158
8.274000,-0.295956,-0.106087,-0.295956,-0.106087
8.276000,-0.296168,-0.106017,-0.296168,-0.106017
8.278000,-0.296379,-0.105946,-0.296379,-0.105946
8.280000,-0.296589,-0.105875,-0.296589,-0.105875
8.282000,-0.296799,-0.105804,-0.296799,-0.105804
8.284000,-0.297008,-0.105733,-0.297008,-0.105733
8.286000,-0.297216,-0.105661,-0.297216,-0.105661
8.288000,-0.297423,-0.105590,-0.297423,-0.105590
8.290000,-0.297629,-0.105518,-0.297629,-0.105518
8.292000,-0.297835,-0.105446,-0.297835,-0.105446
8.294000,-0.298040,-0.105374,-0.298040,-0.105374
8.296000,-0.298244,-0.105302,-0.298244,-0.105302
8.298000,-0.298447,-0.105229,-0.298447,-0.105229
8.300000,-0.298649,-0.105157,-0.298649,-0.105157
8.302000,-0.298851,-0.105084,-0.298851,-0.105084
8.304000,-0.299052,-0.105011,-0.299052,-0.105011
8.306000,-0.299252,-0.104938,-0.299252,-0.104938
8.308000,-0.299451,-0.104865,-0.299451,-0.104865
8.310000,-0.299649,-0.104791,-0.299649,-0.104791
8.312000,-0.299847,-0.104718,-0.299847,-0.104718
8.314000,-0.300044,-0.104644,-0.300044,-0.104644
8.316000,-0.300239,-0.104570,-0.300239,-0.104570
8.318000,-0.300435,-0.104496,-0.300435,-0.104496
8.320000,-0.300629,-0.104422,-0.300629,-0.104422
8.322000,-0.300823,-0.104348,-0.300823,-0.104348
8.324000,-0.301015,-0.104273,-0.301015,-0.104273
8.326000,-0.301207,-0.104198,-0.301207,-0.104198
8.328000,-0.301398,-0.104124,-0.301398,-0.104124
8.330000,-0.301589,-0.104048,-0.301589,-0.104048
8.332000,-0.301778,-0.103973,-0.301778,-0.103973
8.334000,-0.301967,-0.103898,-0.301967,-0.103898
8.336000,-0.302154,-0.103822,-0.302154,-0.103822
8.338000,-0.302341,-0.103747,-0.302341,-0.103747
8.340000,-0.302528,-0.103671,-0.302528,-0.103671
8.342000,-0.302713,-0.103595,-0.302713,-0.103595
8.344000,-0.302897,-0.103519,-0.302897,-0.103519
8.346000,-0.303081,-0.103442,-0.303081,-0.103442
8.348000,-0.303264,-0.103366,-0.303264,-0.103366
8.350000,-0.303446,-0.103289,-0.303446,-0.103289
8.352000,-0.303627,-0.103212,-0.303627,-0.103212
8.354000,-0.303808,-0.103135,-0.303808,-0.103135
8.356000,-0.303987,-0.103058,-0.303987,-0.103058
8.358000,-0.304166,-0.102981,-0.304166,-0.102981
8.360000,-0.304344,-0.102903,-0.304344,-0.102903
8.362000,-0.304521,-0.102826,-0.304521,-0.102826
8.364000,-0.304697,-0.102748,-0.304697,-0.102748
8.366000,-0.304872,-0.102670,-0.304872,-0.102670
8.368000,-0.305047,-0.102592,-0.305047,-0.102592
8.370000,-0.305220,-0.102513,-0.305220,-0.102513
8.372000,-0.305393,-0.102435,-0.305393,-0.102435
8.374000,-0.305565,-0.102356,-0.305565,-0.102356
8.376000,-0.305736,-0.102277,-0.305736,-0.102277
8.378000,-0.305907,-0.102198,-0.305907,-0.102198
8.380000,-0.306076,-0.102119,-0.306076,-0.102119
8.382000,-0.306245,-0.102040,-0.306245,-0.102040
8.384000,-0.306413,-0.101961,-0.306413,-0.101961
8.386000,-0.306580,-0.101881,-0.306580,-0.101881
8.388000,-0.306746,-0.101801,-0.306746,-0.101801
8.390000,-0.306911,-0.101721,-0.306911,-0.101721
8.392000,-0.307075,-0.101641,-0.307075,-0.101641
8.394000,-0.307239,-0.101561,-0.307239,-0.101561
8.396000,-0.307401,-0.101481,-0.307401,-0.101481
8.398000,-0.307563,-0.101400,-0.307563,-0.101400
8.400000,-0.307724,-0.101319,-0.307724,-0.101319
8.402000,-0.307884,-0.101238,-0.307884,-0.101238
8.404000,-0.308043,-0.101157,-0.308043,-0.101157
8.406000,-0.308202,-0.101076,-0.308202,-0.101076
8.408000,-0.308359,-0.100995,-0.308359,-0.100995
8.410000,-0.308516,-0.100913,-0.308516,-0.100913
8.412000,-0.308672,-0.100832,-0.308672,-0.100832
8.414000,-0.308827,-0.100750,-0.308827,-0.100750
8.416000,-0.308981,-0.100668,-0.308981,-0.100668
8.418000,-0.309134,-0.100586,-0.309134,-0.100586
8.420000,-0.309286,-0.100503,-0.309286,-0.100503
8.422000,-0.309438,-0.100421,-0.309438,-0.100421
8.424000,-0.309588,-0.100338,-0.309588,-0.100338
8.426000,-0.309738,-0.100255,-0.309738,-0.100255
8.428000,-0.309887,-0.100173,-0.309887,-0.100173
8.430000,-0.310035,-0.100089,-0.310035,-0.100089
8.432000,-0.310182,-0.100006,-0.310182,-0.100006
8.434000,-0.310328,-0.099923,-0.310328,-0.099923
8.436000,-0.310473,-0.099839,-0.310473,-0.099839
8.438000,-0.310618,-0.099755,-0.310618,-0.099755
8.440000,-0.310762,-0.099672,-0.310762,-0.099672
8.442000,-0.310904,-0.099587,-0.310904,-0.099587
8.444000,-0.311046,-0.099503,-0.311046,-0.099503
8.446000,-0.311187,-0.099419,-0.311187,-0.099419
