time,l_arm_shoulder_pitch_joint,l_arm_shoulder_roll_joint,l_arm_shoulder_yaw_joint,l_arm_elbow_joint,r_arm_shoulder_pitch_joint,r_arm_shoulder_roll_joint,r_arm_shoulder_yaw_joint,r_arm_elbow_joint
1.418000,-0.338451,0.325166,0.000000,0.322084,0.000000,-0.261800,0.000000,0.000000
1.420000,-0.339004,0.325012,0.000000,0.322581,0.000000,-0.261800,0.000000,0.000000
1.422000,-0.339544,0.324858,0.000000,0.323077,0.000000,-0.261800,0.000000,0.000000
1.424000,-0.340071,0.324703,0.000000,0.323572,0.000000,-0.261800,0.000000,0.000000
1.426000,-0.340584,0.324547,0.000000,0.324065,0.000000,-0.261800,0.000000,0.000000
1.428000,-0.341084,0.324391,0.000000,0.324558,0.000000,-0.261800,0.000000,0.000000
1.430000,-0.341571,0.324234,0.000000,0.325049,0.000000,-0.261800,0.000000,0.000000
1.432000,-0.342044,0.324077,0.000000,0.325538,0.000000,-0.261800,0.000000,0.000000
1.434000,-0.342503,0.323919,0.000000,0.326027,0.000000,-0.261800,0.000000,0.000000
1.436000,-0.342949,0.323760,0.000000,0.326514,0.000000,-0.261800,0.000000,0.000000
1.438000,-0.343382,0.323601,0.000000,0.327000,0.000000,-0.261800,0.000000,0.000000
1.440000,-0.343801,0.323441,0.000000,0.327485,0.000000,-0.261800,0.000000,0.000000
1.442000,-0.344206,0.323281,0.000000,0.327968,0.000000,-0.261800,0.000000,0.000000
1.444000,-0.344598,0.323119,0.000000,0.328451,0.000000,-0.261800,0.000000,0.000000
1.446000,-0.344976,0.322958,0.000000,0.328931,0.000000,-0.261800,0.000000,0.000000
1.448000,-0.345340,0.322795,0.000000,0.329411,0.000000,-0.261800,0.000000,0.000000
1.450000,-0.345691,0.322632,0.000000,0.329890,0.000000,-0.261800,0.000000,0.000000
1.452000,-0.346028,0.322469,0.000000,0.330367,0.000000,-0.261800,0.000000,0.000000
1.454000,-0.346352,0.322305,0.000000,0.330843,0.000000,-0.261800,0.000000,0.000000
1.456000,-0.346661,0.322140,0.000000,0.331317,0.000000,-0.261800,0.000000,0.000000
1.458000,-0.346958,0.321975,0.000000,0.331790,0.000000,-0.261800,0.000000,0.000000
1.460000,-0.347240,0.321809,0.000000,0.332262,0.000000,-0.261800,0.000000,0.000000
1.462000,-0.347509,0.321642,0.000000,0.332733,0.000000,-0.261800,0.000000,0.000000
1.464000,-0.347764,0.321475,0.000000,0.333202,0.000000,-0.261800,0.000000,0.000000
1.466000,-0.348005,0.321308,0.000000,0.333670,0.000000,-0.261800,0.000000,0.000000
1.468000,-0.348233,0.321139,0.000000,0.334137,0.000000,-0.261800,0.000000,0.000000
1.470000,-0.348447,0.320970,0.000000,0.334603,0.000000,-0.261800,0.000000,0.000000
1.472000,-0.348647,0.320801,0.000000,0.335067,0.000000,-0.261800,0.000000,0.000000
1.474000,-0.348833,0.320631,0.000000,0.335529,0.000000,-0.261800,0.000000,0.000000
1.476000,-0.349006,0.320460,0.000000,0.335991,0.000000,-0.261800,0.000000,0.000000
1.478000,-0.349164,0.320289,0.000000,0.336451,0.000000,-0.261800,0.000000,0.000000
1.480000,-0.349309,0.320117,0.000000,0.336909,0.000000,-0.261800,0.000000,0.000000
1.482000,-0.349441,0.319945,0.000000,0.337367,0.000000,-0.261800,0.000000,0.000000
1.484000,-0.349558,0.319772,0.000000,0.337823,0.000000,-0.261800,0.000000,0.000000
1.486000,-0.349662,0.319599,0.000000,0.338277,0.000000,-0.261800,0.000000,0.000000
1.488000,-0.349751,0.319425,0.000000,0.338731,0.000000,-0.261800,0.000000,0.000000
1.490000,-0.349827,0.319250,0.000000,0.339183,0.000000,-0.261800,0.000000,0.000000
1.492000,-0.349889,0.319075,0.000000,0.339633,0.000000,-0.261800,0.000000,0.000000
1.494000,-0.349938,0.318899,0.000000,0.340082,0.000000,-0.261800,0.000000,0.000000
1.496000,-0.349972,0.318723,0.000000,0.340530,0.000000,-0.261800,0.000000,0.000000
1.498000,-0.349993,0.318546,0.000000,0.340976,0.000000,-0.261800,0.000000,0.000000
1.500000,-0.350000,0.318369,0.000000,0.341421,0.000000,-0.261800,0.000000,0.000000
1.502000,-0.349993,0.318191,0.000000,0.341865,0.000000,-0.261800,0.000000,0.000000
1.504000,-0.349972,0.318012,0.000000,0.342307,0.000000,-0.261800,0.000000,0.000000
1.506000,-0.349938,0.317833,0.000000,0.342748,0.000000,-0.261800,0.000000,0.000000
1.508000,-0.349889,0.317653,0.000000,0.343187,0.000000,-0.261800,0.000000,0.000000
1.510000,-0.349827,0.317473,0.000000,0.343625,0.000000,-0.261800,0.000000,0.000000
1.512000,-0.349751,0.317292,0.000000,0.344062,0.000000,-0.261800,0.000000,0.000000
1.514000,-0.349662,0.317111,0.000000,0.344497,0.000000,-0.261800,0.000000,0.000000
1.516000,-0.349558,0.316929,0.000000,0.344931,0.000000,-0.261800,0.000000,0.000000
1.518000,-0.349441,0.316747,0.000000,0.345363,0.000000,-0.261800,0.000000,0.000000
1.520000,-0.349309,0.316564,0.000000,0.345794,0.000000,-0.261800,0.000000,0.000000
1.522000,-0.349164,0.316380,0.000000,0.346223,0.000000,-0.261800,0.000000,0.000000
1.524000,-0.349006,0.316196,0.000000,0.346651,0.000000,-0.261800,0.000000,0.000000
1.526000,-0.348833,0.316012,0.000000,0.347078,0.000000,-0.261800,0.000000,0.000000
1.528000,-0.348647,0.315827,0.000000,0.347503,0.000000,-0.261800,0.000000,0.000000
1.530000,-0.348447,0.315641,0.000000,0.347926,0.000000,-0.261800,0.000000,0.000000
1.532000,-0.348233,0.315455,0.000000,0.348348,0.000000,-0.261800,0.000000,0.000000
1.534000,-0.348005,0.315268,0.000000,0.348769,0.000000,-0.261800,0.000000,0.000000
1.536000,-0.347764,0.315081,0.000000,0.349188,0.000000,-0.261800,0.000000,0.000000
1.538000,-0.347509,0.314893,0.000000,0.349606,0.000000,-0.261800,0.000000,0.000000
1.540000,-0.347240,0.314705,0.000000,0.350022,0.000000,-0.261800,0.000000,0.000000
1.542000,-0.346958,0.314516,0.000000,0.350437,0.000000,-0.261800,0.000000,0.000000
1.544000,-0.346661,0.314327,0.000000,0.350850,0.000000,-0.261800,0.000000,0.000000
1.546000,-0.346352,0.314137,0.000000,0.351262,0.000000,-0.261800,0.000000,0.000000
1.548000,-0.346028,0.313947,0.000000,0.351672,0.000000,-0.261800,0.000000,0.000000
1.550000,-0.345691,0.313756,0.000000,0.352081,0.000000,-0.261800,0.000000,0.000000
1.552000,-0.345340,0.313564,0.000000,0.352489,0.000000,-0.261800,0.000000,0.000000
1.554000,-0.344976,0.313373,0.000000,0.352894,0.000000,-0.261800,0.000000,0.000000
1.556000,-0.344598,0.313180,0.000000,0.353299,0.000000,-0.261800,0.000000,0.000000
1.558000,-0.344206,0.312987,0.000000,0.353701,0.000000,-0.261800,0.000000,0.000000
1.560000,-0.343801,0.312794,0.000000,0.354103,0.000000,-0.261800,0.000000,0.000000
1.562000,-0.343382,0.312600,0.000000,0.354502,0.000000,-0.261800,0.000000,0.000000
1.564000,-0.342949,0.312406,0.000000,0.354901,0.000000,-0.261800,0.000000,0.000000
1.566000,-0.342503,0.312211,0.000000,0.355297,0.000000,-0.261800,0.000000,0.000000
1.568000,-0.342044,0.312015,0.000000,0.355692,0.000000,-0.261800,0.000000,0.000000
1.570000,-0.341571,0.311819,0.000000,0.356086,0.000000,-0.261800,0.000000,0.000000
1.572000,-0.341084,0.311623,0.000000,0.356478,0.000000,-0.261800,0.000000,0.000000
1.574000,-0.340584,0.311426,0.000000,0.356869,0.000000,-0.261800,0.000000,0.000000
1.576000,-0.340071,0.311229,0.000000,0.357258,0.000000,-0.261800,0.000000,0.000000
1.578000,-0.339544,0.311031,0.000000,0.357645,0.000000,-0.261800,0.000000,0.000000
1.580000,-0.339004,0.310833,0.000000,0.358031,0.000000,-0.261800,0.000000,0.000000
1.582000,-0.338451,0.310634,0.000000,0.358415,0.000000,-0.261800,0.000000,0.000000
1.584000,-0.337884,0.310434,0.000000,0.358798,0.000000,-0.261800,0.000000,0.000000
1.586000,-0.337303,0.310235,0.000000,0.359179,0.000000,-0.261800,0.000000,0.000000
1.588000,-0.336710,0.310034,0.000000,0.359559,0.000000,-0.261800,0.000000,0.000000
1.590000,-0.336103,0.309834,0.000000,0.359937,0.000000,-0.261800,0.000000,0.000000
1.592000,-0.335483,0.309632,0.000000,0.360313,0.000000,-0.261800,0.000000,0.000000
1.594000,-0.334849,0.309431,0.000000,0.360688,0.000000,-0.261800,0.000000,0.000000
1.596000,-0.334203,0.309229,0.000000,0.361062,0.000000,-0.261800,0.000000,0.000000
1.598000,-0.333543,0.309026,0.000000,0.361433,0.000000,-0.261800,0.000000,0.000000
1.600000,-0.332870,0.308823,0.000000,0.361803,0.000000,-0.261800,0.000000,0.000000
1.602000,-0.332184,0.308619,0.000000,0.362172,0.000000,-0.261800,0.000000,0.000000
1.604000,-0.331484,0.308415,0.000000,0.362539,0.000000,-0.261800,0.000000,0.000000
1.606000,-0.330772,0.308211,0.000000,0.362904,0.000000,-0.261800,0.000000,0.000000
1.608000,-0.330047,0.308006,0.000000,0.363268,0.000000,-0.261800,0.000000,0.000000
1.610000,-0.329308,0.307800,0.000000,0.363630,0.000000,-0.261800,0.000000,0.000000
1.612000,-0.328557,0.307595,0.000000,0.363990,0.000000,-0.261800,0.000000,0.000000
1.614000,-0.327792,0.307388,0.000000,0.364349,0.000000,-0.261800,0.000000,0.000000
1.616000,-0.327015,0.307182,0.000000,0.364707,0.000000,-0.261800,0.000000,0.000000
1.618000,-0.326225,0.306974,0.000000,0.365062,0.000000,-0.261800,0.000000,0.000000
1.620000,-0.325422,0.306767,0.000000,0.365416,0.000000,-0.261800,0.000000,0.000000
1.622000,-0.324606,0.306559,0.000000,0.365768,0.000000,-0.261800,0.000000,0.000000
1.624000,-0.323777,0.306350,0.000000,0.366119,0.000000,-0.261800,0.000000,0.000000
1.626000,-0.322935,0.306141,0.000000,0.366468,0.000000,-0.261800,0.000000,0.000000
1.628000,-0.322081,0.305932,0.000000,0.366816,0.000000,-0.261800,0.000000,0.000000
1.630000,-0.321214,0.305722,0.000000,0.367161,0.000000,-0.261800,0.000000,0.000000
1.632000,-0.320334,0.305512,0.000000,0.367506,0.000000,-0.261800,0.000000,0.000000
1.634000,-0.319442,0.305301,0.000000,0.367848,0.000000,-0.261800,0.000000,0.000000
1.636000,-0.318537,0.305090,0.000000,0.368189,0.000000,-0.261800,0.000000,0.000000
1.638000,-0.317620,0.304878,0.000000,0.368528,0.000000,-0.261800,0.000000,0.000000
1.640000,-0.316689,0.304666,0.000000,0.368866,0.000000,-0.261800,0.000000,0.000000
1.642000,-0.315747,0.304454,0.000000,0.369201,0.000000,-0.261800,0.000000,0.000000
1.644000,-0.314792,0.304241,0.000000,0.369536,0.000000,-0.261800,0.000000,0.000000
1.646000,-0.313824,0.304028,0.000000,0.369868,0.000000,-0.261800,0.000000,0.000000
1.648000,-0.312844,0.303814,0.000000,0.370199,0.000000,-0.261800,0.000000,0.000000
1.650000,-0.311852,0.303600,0.000000,0.370528,0.000000,-0.261800,0.000000,0.000000
1.652000,-0.310848,0.303385,0.000000,0.370855,0.000000,-0.261800,0.000000,0.000000
1.654000,-0.309831,0.303170,0.000000,0.371181,0.000000,-0.261800,0.000000,0.000000
1.656000,-0.308802,0.302955,0.000000,0.371505,0.000000,-0.261800,0.000000,0.000000
1.658000,-0.307761,0.302739,0.000000,0.371828,0.000000,-0.261800,0.000000,0.000000
1.660000,-0.306707,0.302523,0.000000,0.372148,0.000000,-0.261800,0.000000,0.000000
1.662000,-0.305642,0.302307,0.000000,0.372467,0.000000,-0.261800,0.000000,0.000000
1.664000,-0.304564,0.302090,0.000000,0.372785,0.000000,-0.261800,0.000000,0.000000
1.666000,-0.303475,0.301873,0.000000,0.373100,0.000000,-0.261800,0.000000,0.000000
1.668000,-0.302373,0.301655,0.000000,0.373414,0.000000,-0.261800,0.000000,0.000000
1.670000,-0.301260,0.301437,0.000000,0.373726,0.000000,-0.261800,0.000000,0.000000
1.672000,-0.300134,0.301218,0.000000,0.374037,0.000000,-0.261800,0.000000,0.000000
1.674000,-0.298997,0.300999,0.000000,0.374345,0.000000,-0.261800,0.000000,0.000000
1.676000,-0.297848,0.300780,0.000000,0.374652,0.000000,-0.261800,0.000000,0.000000
1.678000,-0.296687,0.300560,0.000000,0.374958,0.000000,-0.261800,0.000000,0.000000
1.680000,-0.295515,0.300340,0.000000,0.375261,0.000000,-0.261800,0.000000,0.000000
1.682000,-0.294331,0.300120,0.000000,0.375563,0.000000,-0.261800,0.000000,0.000000
1.684000,-0.293135,0.299899,0.000000,0.375863,0.000000,-0.261800,0.000000,0.000000
1.686000,-0.291927,0.299678,0.000000,0.376162,0.000000,-0.261800,0.000000,0.000000
1.688000,-0.290709,0.299456,0.000000,0.376458,0.000000,-0.261800,0.000000,0.000000
1.690000,-0.289478,0.299234,0.000000,0.376753,0.000000,-0.261800,0.000000,0.000000
1.692000,-0.288236,0.299012,0.000000,0.377046,0.000000,-0.261800,0.000000,0.000000
1.694000,-0.286983,0.298789,0.000000,0.377338,0.000000,-0.261800,0.000000,0.000000
1.696000,-0.285719,0.298566,0.000000,0.377627,0.000000,-0.261800,0.000000,0.000000
1.698000,-0.284443,0.298343,0.000000,0.377915,0.000000,-0.261800,0.000000,0.000000
1.700000,-0.283156,0.298119,0.000000,0.378201,0.000000,-0.261800,0.000000,0.000000
1.702000,-0.281858,0.297895,0.000000,0.378486,0.000000,-0.261800,0.000000,0.000000
1.704000,-0.280548,0.297671,0.000000,0.378768,0.000000,-0.261800,0.000000,0.000000
1.706000,-0.279228,0.297446,0.000000,0.379049,0.000000,-0.261800,0.000000,0.000000
1.708000,-0.277897,0.297221,0.000000,0.379328,0.000000,-0.261800,0.000000,0.000000
1.710000,-0.276554,0.296995,0.000000,0.379606,0.000000,-0.261800,0.000000,0.000000
1.712000,-0.275201,0.296769,0.000000,0.379881,0.000000,-0.261800,0.000000,0.000000
1.714000,-0.273837,0.296543,0.000000,0.380155,0.000000,-0.261800,0.000000,0.000000
1.716000,-0.272462,0.296316,0.000000,0.380427,0.000000,-0.261800,0.000000,0.000000
1.718000,-0.271076,0.296090,0.000000,0.380697,0.000000,-0.261800,0.000000,0.000000
1.720000,-0.269680,0.295862,0.000000,0.380965,0.000000,-0.261800,0.000000,0.000000
1.722000,-0.268273,0.295635,0.000000,0.381232,0.000000,-0.261800,0.000000,0.000000
1.724000,-0.266855,0.295407,0.000000,0.381497,0.000000,-0.261800,0.000000,0.000000
1.726000,-0.265427,0.295179,0.000000,0.381760,0.000000,-0.261800,0.000000,0.000000
1.728000,-0.263988,0.294950,0.000000,0.382021,0.000000,-0.261800,0.000000,0.000000
1.730000,-0.262539,0.294721,0.000000,0.382281,0.000000,-0.261800,0.000000,0.000000
1.732000,-0.261079,0.294492,0.000000,0.382538,0.000000,-0.261800,0.000000,0.000000
1.734000,-0.259610,0.294262,0.000000,0.382794,0.000000,-0.261800,0.000000,0.000000
1.736000,-0.258130,0.294033,0.000000,0.383048,0.000000,-0.261800,0.000000,0.000000
1.738000,-0.256639,0.293802,0.000000,0.383300,0.000000,-0.261800,0.000000,0.000000
1.740000,-0.255139,0.293572,0.000000,0.383551,0.000000,-0.261800,0.000000,0.000000
1.742000,-0.253629,0.293341,0.000000,0.383800,0.000000,-0.261800,0.000000,0.000000
1.744000,-0.252108,0.293110,0.000000,0.384046,0.000000,-0.261800,0.000000,0.000000
1.746000,-0.250578,0.292878,0.000000,0.384291,0.000000,-0.261800,0.000000,0.000000
1.748000,-0.249037,0.292647,0.000000,0.384535,0.000000,-0.261800,0.000000,0.000000
1.750000,-0.247487,0.292415,0.000000,0.384776,0.000000,-0.261800,0.000000,0.000000
1.752000,-0.245927,0.292182,0.000000,0.385015,0.000000,-0.261800,0.000000,0.000000
1.754000,-0.244358,0.291950,0.000000,0.385253,0.000000,-0.261800,0.000000,0.000000
1.756000,-0.242779,0.291717,0.000000,0.385489,0.000000,-0.261800,0.000000,0.000000
1.758000,-0.241190,0.291483,0.000000,0.385723,0.000000,-0.261800,0.000000,0.000000
1.760000,-0.239591,0.291250,0.000000,0.385955,0.000000,-0.261800,0.000000,0.000000
1.762000,-0.237984,0.291016,0.000000,0.386186,0.000000,-0.261800,0.000000,0.000000
1.764000,-0.236366,0.290782,0.000000,0.386414,0.000000,-0.261800,0.000000,0.000000
1.766000,-0.234740,0.290548,0.000000,0.386641,0.000000,-0.261800,0.000000,0.000000
1.768000,-0.233104,0.290313,0.000000,0.386866,0.000000,-0.261800,0.000000,0.000000
1.770000,-0.231459,0.290078,0.000000,0.387089,0.000000,-0.261800,0.000000,0.000000
1.772000,-0.229805,0.289843,0.000000,0.387310,0.000000,-0.261800,0.000000,0.000000
1.774000,-0.228142,0.289607,0.000000,0.387529,0.000000,-0.261800,0.000000,0.000000
1.776000,-0.226470,0.289371,0.000000,0.387747,0.000000,-0.261800,0.000000,0.000000
1.778000,-0.224788,0.289135,0.000000,0.387962,0.000000,-0.261800,0.000000,0.000000
1.780000,-0.223098,0.288899,0.000000,0.388176,0.000000,-0.261800,0.000000,0.000000
1.782000,-0.221400,0.288662,0.000000,0.388388,0.000000,-0.261800,0.000000,0.000000
1.784000,-0.219692,0.288426,0.000000,0.388598,0.000000,-0.261800,0.000000,0.000000
1.786000,-0.217976,0.288188,0.000000,0.388806,0.000000,-0.261800,0.000000,0.000000
1.788000,-0.216251,0.287951,0.000000,0.389013,0.000000,-0.261800,0.000000,0.000000
1.790000,-0.214517,0.287713,0.000000,0.389217,0.000000,-0.261800,0.000000,0.000000
1.792000,-0.212776,0.287475,0.000000,0.389420,0.000000,-0.261800,0.000000,0.000000
1.794000,-0.211025,0.287237,0.000000,0.389620,0.000000,-0.261800,0.000000,0.000000
1.796000,-0.209267,0.286999,0.000000,0.389819,0.000000,-0.261800,0.000000,0.000000
1.798000,-0.207500,0.286760,0.000000,0.390016,0.000000,-0.261800,0.000000,0.000000
1.800000,-0.205725,0.286521,0.000000,0.390211,0.000000,-0.261800,0.000000,0.000000
1.802000,-0.203942,0.286282,0.000000,0.390405,0.000000,-0.261800,0.000000,0.000000
1.804000,-0.202150,0.286043,0.000000,0.390596,0.000000,-0.261800,0.000000,0.000000
1.806000,-0.200351,0.285803,0.000000,0.390785,0.000000,-0.261800,0.000000,0.000000
1.808000,-0.198544,0.285563,0.000000,0.390973,0.000000,-0.261800,0.000000,0.000000
1.810000,-0.196729,0.285323,0.000000,0.391159,0.000000,-0.261800,0.000000,0.000000
1.812000,-0.194906,0.285083,0.000000,0.391342,0.000000,-0.261800,0.000000,0.000000
1.814000,-0.193076,0.284842,0.000000,0.391524,0.000000,-0.261800,0.000000,0.000000
1.816000,-0.191238,0.284602,0.000000,0.391704,0.000000,-0.261800,0.000000,0.000000
1.818000,-0.189392,0.284361,0.000000,0.391882,0.000000,-0.261800,0.000000,0.000000
1.820000,-0.187539,0.284119,0.000000,0.392059,0.000000,-0.261800,0.000000,0.000000
1.822000,-0.185679,0.283878,0.000000,0.392233,0.000000,-0.261800,0.000000,0.000000
1.824000,-0.183811,0.283636,0.000000,0.392406,0.000000,-0.261800,0.000000,0.000000
1.826000,-0.181936,0.283394,0.000000,0.392576,0.000000,-0.261800,0.000000,0.000000
1.828000,-0.180054,0.283152,0.000000,0.392745,0.000000,-0.261800,0.000000,0.000000
1.830000,-0.178164,0.282910,0.000000,0.392911,0.000000,-0.261800,0.000000,0.000000
1.832000,-0.176268,0.282667,0.000000,0.393076,0.000000,-0.261800,0.000000,0.000000
1.834000,-0.174365,0.282425,0.000000,0.393239,0.000000,-0.261800,0.000000,0.000000
1.836000,-0.172455,0.282182,0.000000,0.393400,0.000000,-0.261800,0.000000,0.000000
1.838000,-0.170538,0.281939,0.000000,0.393559,0.000000,-0.261800,0.000000,0.000000
1.840000,-0.168614,0.281695,0.000000,0.393717,0.000000,-0.261800,0.000000,0.000000
1.842000,-0.166683,0.281452,0.000000,0.393872,0.000000,-0.261800,0.000000,0.000000
1.844000,-0.164746,0.281208,0.000000,0.394025,0.000000,-0.261800,0.000000,0.000000
1.846000,-0.162803,0.280964,0.000000,0.394177,0.000000,-0.261800,0.000000,0.000000
1.848000,-0.160853,0.280720,0.000000,0.394326,0.000000,-0.261800,0.000000,0.000000
1.850000,-0.158897,0.280476,0.000000,0.394474,0.000000,-0.261800,0.000000,0.000000
1.852000,-0.156934,0.280231,0.000000,0.394620,0.000000,-0.261800,0.000000,0.000000
1.854000,-0.154965,0.279986,0.000000,0.394763,0.000000,-0.261800,0.000000,0.000000
1.856000,-0.152991,0.279742,0.000000,0.394905,0.000000,-0.261800,0.000000,0.000000
1.858000,-0.151010,0.279497,0.000000,0.395045,0.000000,-0.261800,0.000000,0.000000
1.860000,-0.149023,0.279251,0.000000,0.395183,0.000000,-0.261800,0.000000,0.000000
1.862000,-0.147030,0.279006,0.000000,0.395319,0.000000,-0.261800,0.000000,0.000000
1.864000,-0.145031,0.278761,0.000000,0.395454,0.000000,-0.261800,0.000000,0.000000
1.866000,-0.143027,0.278515,0.000000,0.395586,0.000000,-0.261800,0.000000,0.000000
1.868000,-0.141017,0.278269,0.000000,0.395716,0.000000,-0.261800,0.000000,0.000000
1.870000,-0.139002,0.278023,0.000000,0.395845,0.000000,-0.261800,0.000000,0.000000
1.872000,-0.136981,0.277777,0.000000,0.395971,0.000000,-0.261800,0.000000,0.000000
1.874000,-0.134954,0.277530,0.000000,0.396096,0.000000,-0.261800,0.000000,0.000000
1.876000,-0.132923,0.277284,0.000000,0.396218,0.000000,-0.261800,0.000000,0.000000
1.878000,-0.130886,0.277037,0.000000,0.396339,0.000000,-0.261800,0.000000,0.000000
1.880000,-0.128844,0.276791,0.000000,0.396457,0.000000,-0.261800,0.000000,0.000000
1.882000,-0.126796,0.276544,0.000000,0.396574,0.000000,-0.261800,0.000000,0.000000
1.884000,-0.124744,0.276296,0.000000,0.396689,0.000000,-0.261800,0.000000,0.000000
1.886000,-0.122687,0.276049,0.000000,0.396802,0.000000,-0.261800,0.000000,0.000000
1.888000,-0.120625,0.275802,0.000000,0.396913,0.000000,-0.261800,0.000000,0.000000
1.890000,-0.118558,0.275554,0.000000,0.397022,0.000000,-0.261800,0.000000,0.000000
1.892000,-0.116487,0.275307,0.000000,0.397129,0.000000,-0.261800,0.000000,0.000000
1.894000,-0.114411,0.275059,0.000000,0.397234,0.000000,-0.261800,0.000000,0.000000
1.896000,-0.112330,0.274811,0.000000,0.397337,0.000000,-0.261800,0.000000,0.000000
1.898000,-0.110245,0.274563,0.000000,0.397438,0.000000,-0.261800,0.000000,0.000000
1.900000,-0.108156,0.274315,0.000000,0.397538,0.000000,-0.261800,0.000000,0.000000
1.902000,-0.106062,0.274066,0.000000,0.397635,0.000000,-0.261800,0.000000,0.000000
1.904000,-0.103965,0.273818,0.000000,0.397730,0.000000,-0.261800,0.000000,0.000000
1.906000,-0.101863,0.273570,0.000000,0.397824,0.000000,-0.261800,0.000000,0.000000
1.908000,-0.099757,0.273321,0.000000,0.397915,0.000000,-0.261800,0.000000,0.000000
1.910000,-0.097647,0.273072,0.000000,0.398005,0.000000,-0.261800,0.000000,0.000000
1.912000,-0.095533,0.272823,0.000000,0.398092,0.000000,-0.261800,0.000000,0.000000
1.914000,-0.093416,0.272574,0.000000,0.398178,0.000000,-0.261800,0.000000,0.000000
1.916000,-0.091295,0.272325,0.000000,0.398262,0.000000,-0.261800,0.000000,0.000000
1.918000,-0.089170,0.272076,0.000000,0.398343,0.000000,-0.261800,0.000000,0.000000
1.920000,-0.087041,0.271827,0.000000,0.398423,0.000000,-0.261800,0.000000,0.000000
1.922000,-0.084910,0.271577,0.000000,0.398501,0.000000,-0.261800,0.000000,0.000000
1.924000,-0.082775,0.271328,0.000000,0.398577,0.000000,-0.261800,0.000000,0.000000
1.926000,-0.080636,0.271078,0.000000,0.398650,0.000000,-0.261800,0.000000,0.000000
1.928000,-0.078495,0.270829,0.000000,0.398722,0.000000,-0.261800,0.000000,0.000000
1.930000,-0.076350,0.270579,0.000000,0.398792,0.000000,-0.261800,0.000000,0.000000
1.932000,-0.074202,0.270329,0.000000,0.398860,0.000000,-0.261800,0.000000,0.000000
1.934000,-0.072052,0.270079,0.000000,0.398926,0.000000,-0.261800,0.000000,0.000000
1.936000,-0.069898,0.269829,0.000000,0.398990,0.000000,-0.261800,0.000000,0.000000
1.938000,-0.067742,0.269579,0.000000,0.399052,0.000000,-0.261800,0.000000,0.000000
1.940000,-0.065583,0.269329,0.000000,0.399112,0.000000,-0.261800,0.000000,0.000000
1.942000,-0.063422,0.269078,0.000000,0.399171,0.000000,-0.261800,0.000000,0.000000
1.944000,-0.061258,0.268828,0.000000,0.399227,0.000000,-0.261800,0.000000,0.000000
1.946000,-0.059092,0.268578,0.000000,0.399281,0.000000,-0.261800,0.000000,0.000000
1.948000,-0.056923,0.268327,0.000000,0.399333,0.000000,-0.261800,0.000000,0.000000
1.950000,-0.054752,0.268077,0.000000,0.399383,0.000000,-0.261800,0.000000,0.000000
1.952000,-0.052579,0.267826,0.000000,0.399432,0.000000,-0.261800,0.000000,0.000000
1.954000,-0.050404,0.267576,0.000000,0.399478,0.000000,-0.261800,0.000000,0.000000
1.956000,-0.048227,0.267325,0.000000,0.399523,0.000000,-0.261800,0.000000,0.000000
1.958000,-0.046048,0.267074,0.000000,0.399565,0.000000,-0.261800,0.000000,0.000000
1.960000,-0.043867,0.266823,0.000000,0.399605,0.000000,-0.261800,0.000000,0.000000
1.962000,-0.041684,0.266572,0.000000,0.399644,0.000000,-0.261800,0.000000,0.000000
1.964000,-0.039500,0.266321,0.000000,0.399680,0.000000,-0.261800,0.000000,0.000000
1.966000,-0.037314,0.266071,0.000000,0.399715,0.000000,-0.261800,0.000000,0.000000
1.968000,-0.035127,0.265820,0.000000,0.399747,0.000000,-0.261800,0.000000,0.000000
1.970000,-0.032938,0.265569,0.000000,0.399778,0.000000,-0.261800,0.000000,0.000000
1.972000,-0.030748,0.265317,0.000000,0.399807,0.000000,-0.261800,0.000000,0.000000
1.974000,-0.028557,0.265066,0.000000,0.399833,0.000000,-0.261800,0.000000,0.000000
1.976000,-0.026364,0.264815,0.000000,0.399858,0.000000,-0.261800,0.000000,0.000000
1.978000,-0.024171,0.264564,0.000000,0.399881,0.000000,-0.261800,0.000000,0.000000
1.980000,-0.021977,0.264313,0.000000,0.399901,0.000000,-0.261800,0.000000,0.000000
1.982000,-0.019781,0.264062,0.000000,0.399920,0.000000,-0.261800,0.000000,0.000000
1.984000,-0.017586,0.263810,0.000000,0.399937,0.000000,-0.261800,0.000000,0.000000
1.986000,-0.015389,0.263559,0.000000,0.399952,0.000000,-0.261800,0.000000,0.000000
1.988000,-0.013192,0.263308,0.000000,0.399964,0.000000,-0.261800,0.000000,0.000000
1.990000,-0.010994,0.263057,0.000000,0.399975,0.000000,-0.261800,0.000000,0.000000
1.992000,-0.008796,0.262805,0.000000,0.399984,0.000000,-0.261800,0.000000,0.000000
1.994000,-0.006597,0.262554,0.000000,0.399991,0.000000,-0.261800,0.000000,0.000000
1.996000,-0.004398,0.262303,0.000000,0.399996,0.000000,-0.261800,0.000000,0.000000
1.998000,-0.002199,0.262051,0.000000,0.399999,0.000000,-0.261800,0.000000,0.000000
2.000000,-0.000000,0.261800,0.000000,0.400000,0.000000,-0.261800,0.000000,0.000000
2.002000,0.002199,0.261549,0.000000,0.399999,0.000000,-0.261800,0.000000,0.000000
2.004000,0.004398,0.261297,0.000000,0.399996,0.000000,-0.261800,0.000000,0.000000
2.006000,0.006597,0.261046,0.000000,0.399991,0.000000,-0.261800,0.000000,0.000000
