time,waist_roll_joint,waist_pitch_joint
5.386000,-0.041916,0.081378
5.388000,-0.042129,0.081766
5.390000,-0.042342,0.082153
5.392000,-0.042554,0.082540
5.394000,-0.042767,0.082926
5.396000,-0.042980,0.083312
5.398000,-0.043192,0.083697
5.400000,-0.043405,0.084082
5.402000,-0.043617,0.084466
5.404000,-0.043829,0.084850
5.406000,-0.044042,0.085233
5.408000,-0.044254,0.085615
5.410000,-0.044466,0.085997
5.412000,-0.044678,0.086379
5.414000,-0.044890,0.086759
5.416000,-0.045102,0.087140
5.418000,-0.045314,0.087520
5.420000,-0.045525,0.087899
5.422000,-0.045737,0.088278
5.424000,-0.045949,0.088656
5.426000,-0.046160,0.089033
5.428000,-0.046372,0.089410
5.430000,-0.046583,0.089787
5.432000,-0.046795,0.090163
5.434000,-0.047006,0.090538
5.436000,-0.047217,0.090913
5.438000,-0.047428,0.091287
5.440000,-0.047639,0.091660
5.442000,-0.047850,0.092033
5.444000,-0.048061,0.092406
5.446000,-0.048272,0.092778
5.448000,-0.048482,0.093149
5.450000,-0.048693,0.093519
5.452000,-0.048904,0.093889
5.454000,-0.049114,0.094259
5.456000,-0.049325,0.094628
5.458000,-0.049535,0.094996
5.460000,-0.049745,0.095364
5.462000,-0.049955,0.095731
5.464000,-0.050166,0.096097
5.466000,-0.050376,0.096463
5.468000,-0.050586,0.096828
5.470000,-0.050795,0.097193
5.472000,-0.051005,0.097557
5.474000,-0.051215,0.097921
5.476000,-0.051425,0.098283
5.478000,-0.051634,0.098646
5.480000,-0.051844,0.099007
5.482000,-0.052053,0.099368
5.484000,-0.052262,0.099728
5.486000,-0.052471,0.100088
5.488000,-0.052681,0.100447
5.490000,-0.052890,0.100805
5.492000,-0.053099,0.101163
5.494000,-0.053307,0.101520
5.496000,-0.053516,0.101877
5.498000,-0.053725,0.102233
5.500000,-0.053934,0.102588
5.502000,-0.054142,0.102942
5.504000,-0.054351,0.103296
5.506000,-0.054559,0.103650
5.508000,-0.054767,0.104002
5.510000,-0.054976,0.104354
5.512000,-0.055184,0.104705
5.514000,-0.055392,0.105056
5.516000,-0.055600,0.105406
5.518000,-0.055807,0.105755
5.520000,-0.056015,0.106104
5.522000,-0.056223,0.106452
5.524000,-0.056430,0.106799
5.526000,-0.056638,0.107146
5.528000,-0.056845,0.107492
5.530000,-0.057053,0.107837
5.532000,-0.057260,0.108181
5.534000,-0.057467,0.108525
5.536000,-0.057674,0.108868
5.538000,-0.057881,0.109211
5.540000,-0.058088,0.109553
5.542000,-0.058295,0.109894
5.544000,-0.058501,0.110234
5.546000,-0.058708,0.110574
5.548000,-0.058915,0.110913
5.550000,-0.059121,0.111251
5.552000,-0.059327,0.111589
5.554000,-0.059533,0.111926
5.556000,-0.059740,0.112262
5.558000,-0.059946,0.112598
5.560000,-0.060152,0.112933
5.562000,-0.060357,0.113267
5.564000,-0.060563,0.113600
5.566000,-0.060769,0.113933
5.568000,-0.060974,0.114265
5.570000,-0.061180,0.114596
5.572000,-0.061385,0.114926
5.574000,-0.061590,0.115256
5.576000,-0.061796,0.115585
5.578000,-0.062001,0.115913
5.580000,-0.062206,0.116241
5.582000,-0.062410,0.116568
5.584000,-0.062615,0.116894
5.586000,-0.062820,0.117219
5.588000,-0.063025,0.117544
5.590000,-0.063229,0.117868
5.592000,-0.063433,0.118191
5.594000,-0.063638,0.118513
5.596000,-0.063842,0.118835
5.598000,-0.064046,0.119156
5.600000,-0.064250,0.119476
5.602000,-0.064454,0.119795
5.604000,-0.064657,0.120114
5.606000,-0.064861,0.120432
5.608000,-0.065065,0.120749
5.610000,-0.065268,0.121065
5.612000,-0.065472,0.121381
5.614000,-0.065675,0.121696
5.616000,-0.065878,0.122010
5.618000,-0.066081,0.122323
5.620000,-0.066284,0.122636
5.622000,-0.066487,0.122947
5.624000,-0.066690,0.123258
5.626000,-0.066892,0.123568
5.628000,-0.067095,0.123878
5.630000,-0.067297,0.124186
5.632000,-0.067499,0.124494
5.634000,-0.067702,0.124801
5.636000,-0.067904,0.125108
5.638000,-0.068106,0.125413
5.640000,-0.068308,0.125718
5.642000,-0.068509,0.126022
5.644000,-0.068711,0.126325
5.646000,-0.068913,0.126627
5.648000,-0.069114,0.126928
5.650000,-0.069315,0.127229
5.652000,-0.069517,0.127529
5.654000,-0.069718,0.127828
5.656000,-0.069919,0.128126
5.658000,-0.070120,0.128424
5.660000,-0.070320,0.128720
5.662000,-0.070521,0.129016
5.664000,-0.070722,0.129311
5.666000,-0.070922,0.129605
5.668000,-0.071122,0.129899
5.670000,-0.071323,0.130191
5.672000,-0.071523,0.130483
5.674000,-0.071723,0.130774
5.676000,-0.071923,0.131064
5.678000,-0.072123,0.131353
5.680000,-0.072322,0.131642
5.682000,-0.072522,0.131929
5.684000,-0.072721,0.132216
5.686000,-0.072920,0.132502
5.688000,-0.073120,0.132787
5.690000,-0.073319,0.133071
5.692000,-0.073518,0.133355
5.694000,-0.073717,0.133637
5.696000,-0.073915,0.133919
5.698000,-0.074114,0.134200
5.700000,-0.074313,0.134480
5.702000,-0.074511,0.134759
5.704000,-0.074709,0.135037
5.706000,-0.074907,0.135315
5.708000,-0.075105,0.135592
5.710000,-0.075303,0.135867
5.712000,-0.075501,0.136142
5.714000,-0.075699,0.136416
5.716000,-0.075896,0.136689
5.718000,-0.076094,0.136962
5.720000,-0.076291,0.137233
5.722000,-0.076488,0.137504
5.724000,-0.076685,0.137774
5.726000,-0.076882,0.138042
5.728000,-0.077079,0.138310
5.730000,-0.077276,0.138577
5.732000,-0.077472,0.138844
5.734000,-0.077669,0.139109
5.736000,-0.077865,0.139374
5.738000,-0.078062,0.139637
5.740000,-0.078258,0.139900
5.742000,-0.078454,0.140162
5.744000,-0.078649,0.140423
5.746000,-0.078845,0.140683
5.748000,-0.079041,0.140942
5.750000,-0.079236,0.141200
5.752000,-0.079432,0.141457
5.754000,-0.079627,0.141714
5.756000,-0.079822,0.141970
5.758000,-0.080017,0.142224
5.760000,-0.080212,0.142478
5.762000,-0.080407,0.142731
5.764000,-0.080601,0.142983
5.766000,-0.080796,0.143234
5.768000,-0.080990,0.143484
5.770000,-0.081184,0.143734
5.772000,-0.081378,0.143982
5.774000,-0.081572,0.144229
5.776000,-0.081766,0.144476
5.778000,-0.081960,0.144722
5.780000,-0.082153,0.144966
5.782000,-0.082347,0.145210
5.784000,-0.082540,0.145453
5.786000,-0.082733,0.145695
5.788000,-0.082926,0.145936
5.790000,-0.083119,0.146176
5.792000,-0.083312,0.146415
5.794000,-0.083505,0.146654
5.796000,-0.083697,0.146891
5.798000,-0.083890,0.147128
5.800000,-0.084082,0.147363
5.802000,-0.084274,0.147598
5.804000,-0.084466,0.147831
5.806000,-0.084658,0.148064
5.808000,-0.084850,0.148296
5.810000,-0.085041,0.148527
5.812000,-0.085233,0.148756
5.814000,-0.085424,0.148985
5.816000,-0.085615,0.149213
5.818000,-0.085806,0.149441
5.820000,-0.085997,0.149667
5.822000,-0.086188,0.149892
5.824000,-0.086379,0.150116
5.826000,-0.086569,0.150339
5.828000,-0.086759,0.150562
5.830000,-0.086950,0.150783
5.832000,-0.087140,0.151004
5.834000,-0.087330,0.151223
5.836000,-0.087520,0.151442
5.838000,-0.087709,0.151659
5.840000,-0.087899,0.151876
5.842000,-0.088088,0.152091
5.844000,-0.088278,0.152306
5.846000,-0.088467,0.152520
5.848000,-0.088656,0.152733
5.850000,-0.088844,0.152944
5.852000,-0.089033,0.153155
5.854000,-0.089222,0.153365
5.856000,-0.089410,0.153574
5.858000,-0.089598,0.153782
5.860000,-0.089787,0.153989
5.862000,-0.089975,0.154195
5.864000,-0.090163,0.154400
5.866000,-0.090350,0.154604
5.868000,-0.090538,0.154807
5.870000,-0.090725,0.155009
5.872000,-0.090913,0.155210
5.874000,-0.091100,0.155410
5.876000,-0.091287,0.155609
5.878000,-0.091474,0.155808
5.880000,-0.091660,0.156005
5.882000,-0.091847,0.156201
5.884000,-0.092033,0.156396
5.886000,-0.092220,0.156590
5.888000,-0.092406,0.156784
5.890000,-0.092592,0.156976
5.892000,-0.092778,0.157167
5.894000,-0.092963,0.157357
5.896000,-0.093149,0.157547
5.898000,-0.093334,0.157735
5.900000,-0.093519,0.157922
5.902000,-0.093705,0.158108
5.904000,-0.093889,0.158294
5.906000,-0.094074,0.158478
5.908000,-0.094259,0.158661
5.910000,-0.094443,0.158843
5.912000,-0.094628,0.159025
5.914000,-0.094812,0.159205
5.916000,-0.094996,0.159384
5.918000,-0.095180,0.159562
5.920000,-0.095364,0.159740
5.922000,-0.095547,0.159916
5.924000,-0.095731,0.160091
5.926000,-0.095914,0.160265
5.928000,-0.096097,0.160439
5.930000,-0.096280,0.160611
5.932000,-0.096463,0.160782
5.934000,-0.096646,0.160952
5.936000,-0.096828,0.161121
5.938000,-0.097011,0.161289
5.940000,-0.097193,0.161456
5.942000,-0.097375,0.161623
5.944000,-0.097557,0.161788
5.946000,-0.097739,0.161952
5.948000,-0.097921,0.162115
5.950000,-0.098102,0.162277
5.952000,-0.098283,0.162438
5.954000,-0.098465,0.162598
5.956000,-0.098646,0.162756
5.958000,-0.098826,0.162914
5.960000,-0.099007,0.163071
5.962000,-0.099188,0.163227
5.964000,-0.099368,0.163382
5.966000,-0.099548,0.163536
5.968000,-0.099728,0.163688
5.970000,-0.099908,0.163840
5.972000,-0.100088,0.163991
5.974000,-0.100268,0.164140
5.976000,-0.100447,0.164289
5.978000,-0.100626,0.164436
5.980000,-0.100805,0.164583
5.982000,-0.100984,0.164728
5.984000,-0.101163,0.164873
5.986000,-0.101342,0.165016
5.988000,-0.101520,0.165159
5.990000,-0.101699,0.165300
5.992000,-0.101877,0.165440
5.994000,-0.102055,0.165579
5.996000,-0.102233,0.165717
5.998000,-0.102410,0.165855
6.000000,-0.102588,0.165991
6.002000,-0.102765,0.166126
6.004000,-0.102942,0.166260
6.006000,-0.103119,0.166393
6.008000,-0.103296,0.166524
6.010000,-0.103473,0.166655
6.012000,-0.103650,0.166785
6.014000,-0.103826,0.166914
6.016000,-0.104002,0.167041
6.018000,-0.104178,0.167168
6.020000,-0.104354,0.167294
6.022000,-0.104530,0.167418
6.024000,-0.104705,0.167542
6.026000,-0.104881,0.167664
6.028000,-0.105056,0.167785
6.030000,-0.105231,0.167906
6.032000,-0.105406,0.168025
6.034000,-0.105581,0.168143
6.036000,-0.105755,0.168260
6.038000,-0.105930,0.168376
6.040000,-0.106104,0.168491
6.042000,-0.106278,0.168605
6.044000,-0.106452,0.168718
6.046000,-0.106626,0.168829
6.048000,-0.106799,0.168940
6.050000,-0.106972,0.169050
6.052000,-0.107146,0.169158
6.054000,-0.107319,0.169266
6.056000,-0.107492,0.169372
6.058000,-0.107664,0.169477
6.060000,-0.107837,0.169582
6.062000,-0.108009,0.169685
6.064000,-0.108181,0.169787
6.066000,-0.108353,0.169888
6.068000,-0.108525,0.169988
6.070000,-0.108697,0.170087
6.072000,-0.108868,0.170185
6.074000,-0.109040,0.170282
6.076000,-0.109211,0.170377
6.078000,-0.109382,0.170472
6.080000,-0.109553,0.170565
6.082000,-0.109723,0.170658
6.084000,-0.109894,0.170749
6.086000,-0.110064,0.170840
6.088000,-0.110234,0.170929
6.090000,-0.110404,0.171017
6.092000,-0.110574,0.171104
6.094000,-0.110744,0.171190
6.096000,-0.110913,0.171275
6.098000,-0.111082,0.171359
6.100000,-0.111251,0.171441
6.102000,-0.111420,0.171523
6.104000,-0.111589,0.171604
6.106000,-0.111758,0.171683
6.108000,-0.111926,0.171762
6.110000,-0.112094,0.171839
6.112000,-0.112262,0.171915
6.114000,-0.112430,0.171990
6.116000,-0.112598,0.172064
6.118000,-0.112765,0.172137
6.120000,-0.112933,0.172209
6.122000,-0.113100,0.172280
6.124000,-0.113267,0.172350
6.126000,-0.113433,0.172418
6.128000,-0.113600,0.172486
6.130000,-0.113766,0.172552
6.132000,-0.113933,0.172618
6.134000,-0.114099,0.172682
6.136000,-0.114265,0.172745
6.138000,-0.114430,0.172807
6.140000,-0.114596,0.172868
6.142000,-0.114761,0.172928
6.144000,-0.114926,0.172987
6.146000,-0.115091,0.173045
6.148000,-0.115256,0.173101
6.150000,-0.115421,0.173157
6.152000,-0.115585,0.173211
6.154000,-0.115749,0.173264
6.156000,-0.115913,0.173317
6.158000,-0.116077,0.173368
6.160000,-0.116241,0.173418
6.162000,-0.116405,0.173467
6.164000,-0.116568,0.173515
6.166000,-0.116731,0.173561
6.168000,-0.116894,0.173607
6.170000,-0.117057,0.173652
6.172000,-0.117219,0.173695
6.174000,-0.117382,0.173738
6.176000,-0.117544,0.173779
6.178000,-0.117706,0.173819
6.180000,-0.117868,0.173858
6.182000,-0.118029,0.173896
6.184000,-0.118191,0.173933
6.186000,-0.118352,0.173969
6.188000,-0.118513,0.174003
6.190000,-0.118674,0.174037
6.192000,-0.118835,0.174070
6.194000,-0.118996,0.174101
6.196000,-0.119156,0.174131
6.198000,-0.119316,0.174160
6.200000,-0.119476,0.174189
6.202000,-0.119636,0.174216
6.204000,-0.119795,0.174241
6.206000,-0.119955,0.174266
6.208000,-0.120114,0.174290
6.210000,-0.120273,0.174312
6.212000,-0.120432,0.174334
6.214000,-0.120591,0.174354
6.216000,-0.120749,0.174374
6.218000,-0.120907,0.174392
6.220000,-0.121065,0.174409
6.222000,-0.121223,0.174425
6.224000,-0.121381,0.174440
6.226000,-0.121538,0.174454
6.228000,-0.121696,0.174466
6.230000,-0.121853,0.174478
6.232000,-0.122010,0.174488
6.234000,-0.122167,0.174498
6.236000,-0.122323,0.174506
6.238000,-0.122479,0.174513
6.240000,-0.122636,0.174519
6.242000,-0.122792,0.174524
6.244000,-0.122947,0.174528
6.246000,-0.123103,0.174531
6.248000,-0.123258,0.174532
6.250000,-0.123413,0.174533
6.252000,-0.123568,0.174532
6.254000,-0.123723,0.174531
6.256000,-0.123878,0.174528
6.258000,-0.124032,0.174524
6.260000,-0.124186,0.174519
6.262000,-0.124340,0.174513
6.264000,-0.124494,0.174506
6.266000,-0.124648,0.174498
6.268000,-0.124801,0.174488
6.270000,-0.124954,0.174478
6.272000,-0.125108,0.174466
6.274000,-0.125260,0.174454
6.276000,-0.125413,0.174440
6.278000,-0.125565,0.174425
6.280000,-0.125718,0.174409
6.282000,-0.125870,0.174392
6.284000,-0.126022,0.174374
6.286000,-0.126173,0.174354
6.288000,-0.126325,0.174334
6.290000,-0.126476,0.174312
6.292000,-0.126627,0.174290
6.294000,-0.126778,0.174266
6.296000,-0.126928,0.174241
6.298000,-0.127079,0.174216
6.300000,-0.127229,0.174189
6.302000,-0.127379,0.174160
6.304000,-0.127529,0.174131
6.306000,-0.127679,0.174101
6.308000,-0.127828,0.174070
6.310000,-0.127977,0.174037
6.312000,-0.128126,0.174003
6.314000,-0.128275,0.173969
6.316000,-0.128424,0.173933
6.318000,-0.128572,0.173896
6.320000,-0.128720,0.173858
6.322000,-0.128868,0.173819
6.324000,-0.129016,0.173779
6.326000,-0.129164,0.173738
6.328000,-0.129311,0.173695
6.330000,-0.129458,0.173652
6.332000,-0.129605,0.173607
6.334000,-0.129752,0.173561
6.336000,-0.129899,0.173515
6.338000,-0.130045,0.173467
6.340000,-0.130191,0.173418
6.342000,-0.130337,0.173368
6.344000,-0.130483,0.173317
6.346000,-0.130629,0.173264
6.348000,-0.130774,0.173211
6.350000,-0.130919,0.173157
6.352000,-0.131064,0.173101
6.354000,-0.131209,0.173045
6.356000,-0.131353,0.172987
6.358000,-0.131498,0.172928
6.360000,-0.131642,0.172868
6.362000,-0.131786,0.172807
6.364000,-0.131929,0.172745
6.366000,-0.132073,0.172682
6.368000,-0.132216,0.172618
6.370000,-0.132359,0.172552
6.372000,-0.132502,0.172486
6.374000,-0.132645,0.172418
6.376000,-0.132787,0.172350
6.378000,-0.132929,0.172280
6.380000,-0.133071,0.172209
6.382000,-0.133213,0.172137
6.384000,-0.133355,0.172064
6.386000,-0.133496,0.171990
6.388000,-0.133637,0.171915
6.390000,-0.133778,0.171839
6.392000,-0.133919,0.171762
6.394000,-0.134060,0.171683
6.396000,-0.134200,0.171604
6.398000,-0.134340,0.171523
6.400000,-0.134480,0.171441
6.402000,-0.134620,0.171359
6.404000,-0.134759,0.171275
6.406000,-0.134898,0.171190
6.408000,-0.135037,0.171104
6.410000,-0.135176,0.171017
6.412000,-0.135315,0.170929
6.414000,-0.135453,0.170840
6.416000,-0.135592,0.170749
6.418000,-0.135730,0.170658
6.420000,-0.135867,0.170565
6.422000,-0.136005,0.170472
6.424000,-0.136142,0.170377
6.426000,-0.136279,0.170282
6.428000,-0.136416,0.170185
6.430000,-0.136553,0.170087
6.432000,-0.136689,0.169988
6.434000,-0.136826,0.169888
6.436000,-0.136962,0.169787
6.438000,-0.137098,0.169685
6.440000,-0.137233,0.169582
6.442000,-0.137369,0.169477
6.444000,-0.137504,0.169372
6.446000,-0.137639,0.169266
6.448000,-0.137774,0.169158
6.450000,-0.137908,0.169050
6.452000,-0.138042,0.168940
6.454000,-0.138176,0.168829
6.456000,-0.138310,0.168718
6.458000,-0.138444,0.168605
6.460000,-0.138577,0.168491
6.462000,-0.138711,0.168376
6.464000,-0.138844,0.168260
6.466000,-0.138976,0.168143
6.468000,-0.139109,0.168025
6.470000,-0.139241,0.167906
6.472000,-0.139374,0.167785
6.474000,-0.139505,0.167664
6.476000,-0.139637,0.167542
6.478000,-0.139769,0.167418
6.480000,-0.139900,0.167294
6.482000,-0.140031,0.167168
6.484000,-0.140162,0.167041
6.486000,-0.140292,0.166914
6.488000,-0.140423,0.166785
6.490000,-0.140553,0.166655
6.492000,-0.140683,0.166524
6.494000,-0.140812,0.166393
6.496000,-0.140942,0.166260
6.498000,-0.141071,0.166126
6.500000,-0.141200,0.165991
6.502000,-0.141329,0.165855
6.504000,-0.141457,0.165717
6.506000,-0.141586,0.165579
6.508000,-0.141714,0.165440
6.510000,-0.141842,0.165300
6.512000,-0.141970,0.165159
6.514000,-0.142097,0.165016
6.516000,-0.142224,0.164873
6.518000,-0.142351,0.164728
6.520000,-0.142478,0.164583
6.522000,-0.142605,0.164436
6.524000,-0.142731,0.164289
6.526000,-0.142857,0.164140
6.528000,-0.142983,0.163991
6.530000,-0.143109,0.163840
6.532000,-0.143234,0.163688
6.534000,-0.143359,0.163536
6.536000,-0.143484,0.163382
6.538000,-0.143609,0.163227
6.540000,-0.143734,0.163071
6.542000,-0.143858,0.162914
6.544000,-0.143982,0.162756
6.546000,-0.144106,0.162598
6.548000,-0.144229,0.162438
6.550000,-0.144353,0.162277
6.552000,-0.144476,0.162115
6.554000,-0.144599,0.161952
6.556000,-0.144722,0.161788
6.558000,-0.144844,0.161623
6.560000,-0.144966,0.161456
6.562000,-0.145088,0.161289
6.564000,-0.145210,0.161121
6.566000,-0.145332,0.160952
6.568000,-0.145453,0.160782
6.570000,-0.145574,0.160611
6.572000,-0.145695,0.160439
6.574000,-0.145816,0.160265
6.576000,-0.145936,0.160091
6.578000,-0.146056,0.159916
6.580000,-0.146176,0.159740
6.582000,-0.146296,0.159562
6.584000,-0.146415,0.159384
6.586000,-0.146535,0.159205
6.588000,-0.146654,0.159025
6.590000,-0.146773,0.158843
6.592000,-0.146891,0.158661
6.594000,-0.147009,0.158478
6.596000,-0.147128,0.158294
6.598000,-0.147245,0.158108
6.600000,-0.147363,0.157922
6.602000,-0.147480,0.157735
6.604000,-0.147598,0.157547
6.606000,-0.147715,0.157357
6.608000,-0.147831,0.157167
6.610000,-0.147948,0.156976
6.612000,-0.148064,0.156784
6.614000,-0.148180,0.156590
6.616000,-0.148296,0.156396
6.618000,-0.148411,0.156201
6.620000,-0.148527,0.156005
6.622000,-0.148642,0.155808
6.624000,-0.148756,0.155609
6.626000,-0.148871,0.155410
6.628000,-0.148985,0.155210
6.630000,-0.149100,0.155009
6.632000,-0.149213,0.154807
6.634000,-0.149327,0.154604
6.636000,-0.149441,0.154400
6.638000,-0.149554,0.154195
6.640000,-0.149667,0.153989
6.642000,-0.149779,0.153782
6.644000,-0.149892,0.153574
6.646000,-0.150004,0.153365
6.648000,-0.150116,0.153155
6.650000,-0.150228,0.152944
6.652000,-0.150339,0.152733
6.654000,-0.150451,0.152520
6.656000,-0.150562,0.152306
6.658000,-0.150673,0.152091
6.660000,-0.150783,0.151876
6.662000,-0.150893,0.151659
6.664000,-0.151004,0.151442
6.666000,-0.151113,0.151223
6.668000,-0.151223,0.151004
6.670000,-0.151332,0.150783
6.672000,-0.151442,0.150562
6.674000,-0.151550,0.150339
6.676000,-0.151659,0.150116
6.678000,-0.151768,0.149892
6.680000,-0.151876,0.149667
6.682000,-0.151984,0.149441
6.684000,-0.152091,0.149213
6.686000,-0.152199,0.148985
6.688000,-0.152306,0.148756
6.690000,-0.152413,0.148527
6.692000,-0.152520,0.148296
6.694000,-0.152626,0.148064
6.696000,-0.152733,0.147831
6.698000,-0.152839,0.147598
6.700000,-0.152944,0.147363
6.702000,-0.153050,0.147128
6.704000,-0.153155,0.146891
6.706000,-0.153260,0.146654
6.708000,-0.153365,0.146415
6.710000,-0.153470,0.146176
6.712000,-0.153574,0.145936
6.714000,-0.153678,0.145695
6.716000,-0.153782,0.145453
6.718000,-0.153886,0.145210
6.720000,-0.153989,0.144966
6.722000,-0.154092,0.144722
6.724000,-0.154195,0.144476
6.726000,-0.154297,0.144229
6.728000,-0.154400,0.143982
6.730000,-0.154502,0.143734
6.732000,-0.154604,0.143484
6.734000,-0.154706,0.143234
6.736000,-0.154807,0.142983
6.738000,-0.154908,0.142731
6.740000,-0.155009,0.142478
6.742000,-0.155110,0.142224
6.744000,-0.155210,0.141970
6.746000,-0.155310,0.141714
6.748000,-0.155410,0.141457
6.750000,-0.155510,0.141200
6.752000,-0.155609,0.140942
6.754000,-0.155709,0.140683
6.756000,-0.155808,0.140423
6.758000,-0.155906,0.140162
6.760000,-0.156005,0.139900
6.762000,-0.156103,0.139637
6.764000,-0.156201,0.139374
6.766000,-0.156299,0.139109
6.768000,-0.156396,0.138844
6.770000,-0.156493,0.138577
6.772000,-0.156590,0.138310
6.774000,-0.156687,0.138042
6.776000,-0.156784,0.137774
6.778000,-0.156880,0.137504
6.780000,-0.156976,0.137233
6.782000,-0.157072,0.136962
6.784000,-0.157167,0.136689
6.786000,-0.157262,0.136416
6.788000,-0.157357,0.136142
6.790000,-0.157452,0.135867
6.792000,-0.157547,0.135592
6.794000,-0.157641,0.135315
6.796000,-0.157735,0.135037
6.798000,-0.157829,0.134759
6.800000,-0.157922,0.134480
6.802000,-0.158015,0.134200
6.804000,-0.158108,0.133919
6.806000,-0.158201,0.133637
6.808000,-0.158294,0.133355
6.810000,-0.158386,0.133071
6.812000,-0.158478,0.132787
6.814000,-0.158570,0.132502
6.816000,-0.158661,0.132216
6.818000,-0.158752,0.131929
6.820000,-0.158843,0.131642
6.822000,-0.158934,0.131353
6.824000,-0.159025,0.131064
6.826000,-0.159115,0.130774
6.828000,-0.159205,0.130483
6.830000,-0.159295,0.130191
6.832000,-0.159384,0.129899
6.834000,-0.159473,0.129605
6.836000,-0.159562,0.129311
6.838000,-0.159651,0.129016
6.840000,-0.159740,0.128720
6.842000,-0.159828,0.128424
6.844000,-0.159916,0.128126
6.846000,-0.160004,0.127828
6.848000,-0.160091,0.127529
6.850000,-0.160178,0.127229
6.852000,-0.160265,0.126928
6.854000,-0.160352,0.126627
6.856000,-0.160439,0.126325
6.858000,-0.160525,0.126022
6.860000,-0.160611,0.125718
6.862000,-0.160696,0.125413
6.864000,-0.160782,0.125108
6.866000,-0.160867,0.124801
6.868000,-0.160952,0.124494
6.870000,-0.161037,0.124186
6.872000,-0.161121,0.123878
6.874000,-0.161205,0.123568
6.876000,-0.161289,0.123258
6.878000,-0.161373,0.122947
6.880000,-0.161456,0.122636
6.882000,-0.161540,0.122323
6.884000,-0.161623,0.122010
6.886000,-0.161705,0.121696
6.888000,-0.161788,0.121381
6.890000,-0.161870,0.121065
6.892000,-0.161952,0.120749
6.894000,-0.162033,0.120432
6.896000,-0.162115,0.120114
6.898000,-0.162196,0.119795
6.900000,-0.162277,0.119476
6.902000,-0.162357,0.119156
6.904000,-0.162438,0.118835
6.906000,-0.162518,0.118513
6.908000,-0.162598,0.118191
6.910000,-0.162677,0.117868
6.912000,-0.162756,0.117544
6.914000,-0.162835,0.117219
6.916000,-0.162914,0.116894
6.918000,-0.162993,0.116568
6.920000,-0.163071,0.116241
6.922000,-0.163149,0.115913
6.924000,-0.163227,0.115585
6.926000,-0.163305,0.115256
6.928000,-0.163382,0.114926
6.930000,-0.163459,0.114596
6.932000,-0.163536,0.114265
6.934000,-0.163612,0.113933
6.936000,-0.163688,0.113600
6.938000,-0.163764,0.113267
6.940000,-0.163840,0.112933
6.942000,-0.163915,0.112598
6.944000,-0.163991,0.112262
6.946000,-0.164066,0.111926
6.948000,-0.164140,0.111589
6.950000,-0.164215,0.111251
6.952000,-0.164289,0.110913
6.954000,-0.164363,0.110574
6.956000,-0.164436,0.110234
6.958000,-0.164510,0.109894
6.960000,-0.164583,0.109553
6.962000,-0.164656,0.109211
6.964000,-0.164728,0.108868
6.966000,-0.164801,0.108525
6.968000,-0.164873,0.108181
6.970000,-0.164945,0.107837
6.972000,-0.165016,0.107492
6.974000,-0.165087,0.107146
6.976000,-0.165159,0.106799
6.978000,-0.165229,0.106452
6.980000,-0.165300,0.106104
6.982000,-0.165370,0.105755
6.984000,-0.165440,0.105406
6.986000,-0.165510,0.105056
6.988000,-0.165579,0.104705
6.990000,-0.165649,0.104354
6.992000,-0.165717,0.104002
6.994000,-0.165786,0.103650
6.996000,-0.165855,0.103296
6.998000,-0.165923,0.102942
7.000000,-0.165991,0.102588
7.002000,-0.166058,0.102233
7.004000,-0.166126,0.101877
7.006000,-0.166193,0.101520
7.008000,-0.166260,0.101163
7.010000,-0.166326,0.100805
7.012000,-0.166393,0.100447
7.014000,-0.166459,0.100088
7.016000,-0.166524,0.099728
7.018000,-0.166590,0.099368
7.020000,-0.166655,0.099007
7.022000,-0.166720,0.098646
7.024000,-0.166785,0.098283
7.026000,-0.166850,0.097921
7.028000,-0.166914,0.097557
7.030000,-0.166978,0.097193
7.032000,-0.167041,0.096828
7.034000,-0.167105,0.096463
7.036000,-0.167168,0.096097
7.038000,-0.167231,0.095731
7.040000,-0.167294,0.095364
7.042000,-0.167356,0.094996
7.044000,-0.167418,0.094628
7.046000,-0.167480,0.094259
7.048000,-0.167542,0.093889
7.050000,-0.167603,0.093519
7.052000,-0.167664,0.093149
7.054000,-0.167725,0.092778
7.056000,-0.167785,0.092406
7.058000,-0.167846,0.092033
7.060000,-0.167906,0.091660
7.062000,-0.167965,0.091287
7.064000,-0.168025,0.090913
7.066000,-0.168084,0.090538
7.068000,-0.168143,0.090163
7.070000,-0.168202,0.089787
7.072000,-0.168260,0.089410
7.074000,-0.168318,0.089033
7.076000,-0.168376,0.088656
7.078000,-0.168434,0.088278
7.080000,-0.168491,0.087899
7.082000,-0.168548,0.087520
7.084000,-0.168605,0.087140
7.086000,-0.168661,0.086759
7.088000,-0.168718,0.086379
7.090000,-0.168774,0.085997
7.092000,-0.168829,0.085615
7.094000,-0.168885,0.085233
7.096000,-0.168940,0.084850
7.098000,-0.168995,0.084466
7.100000,-0.169050,0.084082
7.102000,-0.169104,0.083697
7.104000,-0.169158,0.083312
7.106000,-0.169212,0.082926
7.108000,-0.169266,0.082540
7.110000,-0.169319,0.082153
7.112000,-0.169372,0.081766
7.114000,-0.169425,0.081378
7.116000,-0.169477,0.080990
7.118000,-0.169530,0.080601
7.120000,-0.169582,0.080212
7.122000,-0.169633,0.079822
7.124000,-0.169685,0.079432
7.126000,-0.169736,0.079041
7.128000,-0.169787,0.078649
7.130000,-0.169838,0.078258
